cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Grand Forks County,North Dakota",2.0,2.0,0.0,2.0,9.0,15.0,13.0,2.0,14.0,5.0,Grand Forks County,North Dakota,5,8,2,3,3,7,7,10,2,4
"Grand Isle County,Vermont",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Grand Isle County,Vermont,1,5,5,8,9,9,11,14,11,26
"Grand Traverse County,Michigan",2.0,2.0,11.0,6.0,7.0,8.0,7.0,20.0,11.0,7.0,Grand Traverse County,Michigan,0,2,3,0,0,1,2,2,3,8
"Grant County,Indiana",0.0,2.0,1.0,4.0,6.0,2.0,1.0,1.0,0.0,2.0,Grant County,Indiana,0,0,0,0,0,0,0,0,0,0
"Grant County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,Grant County,Kentucky,0,0,0,0,0,1,0,0,0,0
"Grant County,New Mexico",0.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,Grant County,New Mexico,0,0,0,0,0,0,0,0,0,0
"Grant County,Washington",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Grant County,Washington,0,0,0,0,0,0,0,0,0,0
"Grant County,West Virginia",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Grant County,West Virginia,1,0,0,1,0,1,1,3,6,2
"Grant County,Wisconsin",0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,Grant County,Wisconsin,26,20,12,15,22,18,23,31,11,33
"Granville County,North Carolina",0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,Granville County,North Carolina,1,2,2,6,1,1,3,2,1,2
"Gratiot County,Michigan",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,Gratiot County,Michigan,0,0,1,0,0,0,0,0,0,0
"Graves County,Kentucky",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Graves County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Gray County,Texas",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Gray County,Texas,0,0,0,0,0,0,0,0,0,3
"Grays Harbor County,Washington",3.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,Grays Harbor County,Washington,0,0,0,0,0,0,0,1,0,0
"Grayson County,Kentucky",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Grayson County,Kentucky,0,0,0,1,1,1,0,0,0,0
"Grayson County,Texas",0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,Grayson County,Texas,3,1,1,0,0,0,2,0,1,0
"Grayson County,Virginia",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Grayson County,Virginia,0,2,0,8,8,13,12,21,23,10
"Green County,Kentucky",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Green County,Kentucky,0,0,0,0,0,1,0,0,1,0
"Green County,Wisconsin",0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,Green County,Wisconsin,6,10,3,3,4,9,14,11,4,6
"Green Lake County,Wisconsin",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Green Lake County,Wisconsin,4,20,11,14,5,9,13,19,1,16
"Greenbrier County,West Virginia",0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,4.0,Greenbrier County,West Virginia,1,2,0,1,0,1,0,22,23,16
"Greene County,Alabama",0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Greene County,Alabama,0,0,0,0,0,0,1,0,0,0
"Greene County,Arkansas",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Greene County,Arkansas,0,0,0,0,0,0,0,0,0,1
"Greene County,Indiana",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,Greene County,Indiana,0,1,0,1,0,0,0,0,1,1
"Greene County,Missouri",1.0,4.0,2.0,13.0,3.0,11.0,9.0,15.0,15.0,18.0,Greene County,Missouri,0,0,0,0,0,1,0,0,0,0
"Greene County,New York",1.0,5.0,11.0,1.0,7.0,3.0,4.0,3.0,3.0,2.0,Greene County,New York,127,148,114,204,131,156,121,152,69,83
"Greene County,Ohio",4.0,0.0,4.0,1.0,1.0,2.0,6.0,5.0,9.0,5.0,Greene County,Ohio,0,4,2,0,0,2,1,3,1,1
"Greene County,Pennsylvania",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,Greene County,Pennsylvania,1,0,3,3,5,6,24,29,31,36
"Greene County,Tennessee",2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,Greene County,Tennessee,2,0,1,1,1,1,0,1,1,1
"Greene County,Virginia",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,Greene County,Virginia,10,6,7,7,7,11,9,6,9,7
"Greenlee County,Arizona",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Greenlee County,Arizona,0,0,0,0,0,0,0,0,0,0
"Greenup County,Kentucky",0.0,1.0,5.0,6.0,2.0,1.0,12.0,2.0,1.0,1.0,Greenup County,Kentucky,0,0,0,0,1,0,0,0,1,0
"Greenville County,South Carolina",8.0,15.0,12.0,32.0,21.0,20.0,26.0,55.0,37.0,396.0,Greenville County,South Carolina,3,3,0,2,1,3,0,3,0,2
"Greenwood County,South Carolina",0.0,0.0,0.0,0.0,1.0,20.0,2.0,0.0,1.0,0.0,Greenwood County,South Carolina,0,0,0,0,0,0,0,0,1,0
"Gregg County,Texas",0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,19.0,14.0,Gregg County,Texas,0,1,0,0,0,0,0,0,0,0
"Grenada County,Mississippi",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Grenada County,Mississippi,0,0,0,0,0,0,0,0,0,0
"Grimes County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Grimes County,Texas,0,0,0,0,0,0,0,1,0,0
"Grundy County,Illinois",0.0,1.0,0.0,0.0,5.0,1.0,13.0,3.0,0.0,8.0,Grundy County,Illinois,0,2,1,1,0,6,1,0,0,0
"Grundy County,Iowa",0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,Grundy County,Iowa,0,0,0,0,0,0,0,2,0,0
"Grundy County,Missouri",4.0,9.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,Grundy County,Missouri,0,0,0,0,0,0,0,0,0,0
"Guadalupe County,Texas",0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,Guadalupe County,Texas,0,1,0,0,0,0,0,0,0,0
"Guernsey County,Ohio",0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,4.0,Guernsey County,Ohio,0,2,2,1,1,1,1,7,11,24
"Guilford County,North Carolina",6.0,8.0,28.0,23.0,20.0,32.0,195.0,56.0,51.0,67.0,Guilford County,North Carolina,4,3,6,11,15,14,4,8,2,1
"Gulf County,Florida",0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,Gulf County,Florida,0,0,0,0,0,0,0,1,0,0
"Gunnison County,Colorado",1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,Gunnison County,Colorado,0,0,0,0,0,0,0,0,0,0
"Guthrie County,Iowa",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guthrie County,Iowa,0,0,0,0,0,0,0,0,0,1
"Gwinnett County,Georgia",0.0,6.0,6.0,9.0,5.0,7.0,14.0,11.0,20.0,17.0,Gwinnett County,Georgia,1,1,2,2,1,1,0,0,2,1
"Habersham County,Georgia",0.0,1.0,2.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,Habersham County,Georgia,0,0,0,0,0,0,0,0,0,0
"Haines Borough,Alaska",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Haines Borough,Alaska,0,0,0,0,0,0,0,0,0,0
"Hale County,Alabama",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hale County,Alabama,0,0,0,0,1,0,0,1,1,1
"Hale County,Texas",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Hale County,Texas,0,0,0,1,0,0,0,0,0,0
"Halifax County,North Carolina",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Halifax County,North Carolina,0,0,0,0,0,0,0,0,0,0
"Halifax County,Virginia",0.0,1.0,4.0,2.0,0.0,2.0,8.0,6.0,1.0,2.0,Halifax County,Virginia,0,0,0,0,1,0,0,0,0,1
"Hall County,Georgia",3.0,2.0,0.0,5.0,3.0,6.0,11.0,16.0,5.0,5.0,Hall County,Georgia,0,0,2,0,0,0,0,0,1,0
"Hall County,Nebraska",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Hall County,Nebraska,0,1,0,0,0,0,0,1,0,1
"Hamblen County,Tennessee",0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,Hamblen County,Tennessee,0,0,0,0,0,0,0,1,0,0
"Hamilton County,Florida",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,Hamilton County,Florida,0,0,0,0,0,0,0,0,0,0
"Hamilton County,Illinois",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hamilton County,Illinois,0,0,0,1,0,0,0,0,0,0
"Hamilton County,Indiana",5.0,9.0,15.0,6.0,4.0,11.0,22.0,13.0,22.0,8.0,Hamilton County,Indiana,3,3,3,0,1,3,2,4,5,5
"Hamilton County,Iowa",0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Hamilton County,Iowa,1,0,1,1,1,0,0,0,1,0
"Hamilton County,New York",0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,Hamilton County,New York,1,0,0,1,1,1,2,1,1,2
"Hamilton County,Ohio",17.0,37.0,56.0,73.0,81.0,155.0,209.0,132.0,119.0,89.0,Hamilton County,Ohio,0,5,3,8,5,3,6,13,6,14
"Hamilton County,Tennessee",1.0,17.0,22.0,37.0,29.0,40.0,42.0,44.0,21.0,20.0,Hamilton County,Tennessee,0,4,1,2,0,0,0,1,0,0
"Hamilton County,Texas",0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.0,2.0,9.0,Hamilton County,Texas,0,0,0,0,0,0,0,0,0,0
"Hampden County,Massachusetts",7.0,17.0,57.0,49.0,43.0,55.0,221.0,84.0,39.0,92.0,Hampden County,Massachusetts,161,108,172,208,167,183,4,11,0,0
"Hampshire County,Massachusetts",3.0,12.0,23.0,22.0,52.0,20.0,46.0,40.0,54.0,49.0,Hampshire County,Massachusetts,93,75,124,143,133,108,2,13,1,0
"Hampshire County,West Virginia",0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Hampshire County,West Virginia,5,8,5,11,25,20,30,35,28,26
"Hancock County,Illinois",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hancock County,Illinois,0,0,0,0,0,0,0,1,0,1
"Hancock County,Indiana",0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,2.0,Hancock County,Indiana,2,0,0,0,1,0,0,0,1,1
"Hancock County,Iowa",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Hancock County,Iowa,0,1,0,0,0,0,0,0,0,0
"Hancock County,Kentucky",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hancock County,Kentucky,0,0,0,0,1,0,0,0,0,0
"Hancock County,Maine",8.0,22.0,12.0,9.0,13.0,18.0,18.0,7.0,10.0,9.0,Hancock County,Maine,28,43,59,99,120,120,150,204,174,192
"Hancock County,Ohio",0.0,0.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,1.0,Hancock County,Ohio,0,0,0,1,0,1,0,0,1,2
"Hancock County,West Virginia",3.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,1.0,2.0,Hancock County,West Virginia,0,0,0,2,2,12,27,50,78,22
"Hanover County,Virginia",1.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,0.0,Hanover County,Virginia,5,6,1,6,3,1,3,8,0,1
"Hanson County,South Dakota",0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,Hanson County,South Dakota,0,0,0,0,0,0,0,0,0,0
"Haralson County,Georgia",0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,Haralson County,Georgia,0,0,0,0,0,0,0,0,0,0
"Hardin County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,Hardin County,Iowa,0,1,1,3,1,0,1,1,0,1
"Hardin County,Kentucky",0.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,4.0,6.0,Hardin County,Kentucky,0,1,0,1,0,1,0,0,0,0
"Hardin County,Ohio",0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Hardin County,Ohio,0,0,0,0,0,0,1,0,0,1
"Hardin County,Tennessee",0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,Hardin County,Tennessee,0,1,0,0,0,0,0,0,0,0
"Hardin County,Texas",1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Hardin County,Texas,1,1,0,0,0,0,0,0,0,0
"Harford County,Maryland",3.0,7.0,3.0,13.0,16.0,20.0,22.0,30.0,9.0,6.0,Harford County,Maryland,83,94,71,103,113,177,165,160,156,140
"Harmon County,Oklahoma",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Harmon County,Oklahoma,0,0,0,0,0,0,0,0,0,0
"Harnett County,North Carolina",1.0,3.0,10.0,1.0,0.0,0.0,3.0,0.0,1.0,13.0,Harnett County,North Carolina,0,0,1,3,3,5,3,1,4,4
"Harney County,Oregon",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Harney County,Oregon,0,0,0,0,0,0,0,0,0,0
"Harris County,Georgia",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Harris County,Georgia,0,0,1,0,0,0,0,1,0,0
"Harris County,Texas",54.0,357.0,239.0,1352.0,870.0,1024.0,1036.0,775.0,687.0,285.0,Harris County,Texas,31,8,11,11,8,11,8,10,5,1
"Harrison County,Indiana",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Harrison County,Indiana,0,0,0,0,0,0,0,0,0,0
"Harrison County,Iowa",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Harrison County,Iowa,0,0,0,0,0,0,0,0,0,0
"Harrison County,Kentucky",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Harrison County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Harrison County,Mississippi",0.0,0.0,3.0,4.0,12.0,7.0,6.0,5.0,3.0,12.0,Harrison County,Mississippi,0,0,0,0,0,1,0,0,1,1
"Harrison County,Missouri",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Harrison County,Missouri,0,0,0,0,0,0,0,0,0,0
"Harrison County,Ohio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Harrison County,Ohio,0,0,0,1,0,3,1,30,8,21
"Harrison County,Texas",1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,Harrison County,Texas,0,0,0,0,0,0,0,0,0,0
"Harrison County,West Virginia",0.0,2.0,3.0,2.0,0.0,13.0,0.0,8.0,7.0,7.0,Harrison County,West Virginia,0,0,0,2,2,2,4,18,16,26
"Hart County,Georgia",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Hart County,Georgia,0,0,0,0,0,0,0,0,0,0
"Hartford County,Connecticut",40.0,101.0,108.0,162.0,105.0,203.0,217.0,221.0,139.0,202.0,Hartford County,Connecticut,187,167,143,288,291,335,229,282,217,132
"Harvey County,Kansas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Harvey County,Kansas,0,0,0,0,0,0,0,0,0,1
"Haskell County,Texas",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haskell County,Texas,0,0,0,0,0,0,0,0,0,0
"Hawaii County,Hawaii",0.0,5.0,2.0,2.0,5.0,12.0,5.0,7.0,1.0,4.0,Hawaii County,Hawaii,0,0,0,0,0,0,0,0,0,0
"Hawkins County,Tennessee",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Hawkins County,Tennessee,2,1,1,1,0,1,0,0,0,2
"Hays County,Texas",0.0,0.0,0.0,7.0,5.0,21.0,4.0,6.0,10.0,5.0,Hays County,Texas,1,1,1,4,0,0,0,0,0,0
"Haywood County,North Carolina",0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,2.0,1.0,Haywood County,North Carolina,1,0,1,1,2,1,3,1,1,0
"Hemphill County,Texas",0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Hemphill County,Texas,0,0,0,0,0,0,1,0,0,0
"Hempstead County,Arkansas",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Hempstead County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Henderson County,Illinois",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Henderson County,Illinois,0,0,2,0,2,0,0,0,0,0
"Henderson County,Kentucky",0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Henderson County,Kentucky,1,0,0,0,0,1,0,0,0,0
"Henderson County,North Carolina",1.0,0.0,2.0,8.0,7.0,2.0,5.0,7.0,4.0,3.0,Henderson County,North Carolina,0,1,0,0,2,2,2,1,0,2
"Henderson County,Tennessee",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,Henderson County,Tennessee,2,0,0,0,0,0,0,0,0,0
"Henderson County,Texas",0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,Henderson County,Texas,0,0,0,0,0,0,1,0,0,0
"Hendricks County,Indiana",0.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,3.0,3.0,Hendricks County,Indiana,1,1,0,1,3,3,0,0,0,1
"Hendry County,Florida",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Hendry County,Florida,0,0,0,0,0,0,0,0,0,0
"Hennepin County,Minnesota",239.0,252.0,240.0,244.0,191.0,262.0,224.0,404.0,252.0,397.0,Hennepin County,Minnesota,253,221,155,276,176,205,252,292,187,203
"Henrico County,Virginia",1.0,0.0,2.0,2.0,0.0,3.0,1.0,3.0,7.0,2.0,Henrico County,Virginia,9,6,15,19,5,10,9,12,7,4
"Henry County,Alabama",1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,Henry County,Alabama,0,0,0,0,0,0,0,0,0,0
"Henry County,Georgia",0.0,2.0,5.0,0.0,1.0,5.0,5.0,2.0,2.0,2.0,Henry County,Georgia,2,0,1,1,0,0,0,0,0,0
"Henry County,Illinois",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,Henry County,Illinois,1,0,1,0,0,0,0,0,0,2
"Henry County,Indiana",1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,Henry County,Indiana,0,0,0,0,0,1,0,0,0,1
"Henry County,Iowa",1.0,2.0,1.0,5.0,2.0,7.0,1.0,1.0,1.0,1.0,Henry County,Iowa,0,0,1,1,1,1,0,0,2,4
"Henry County,Missouri",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Henry County,Missouri,0,0,0,0,0,0,0,0,0,0
"Henry County,Ohio",0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,Henry County,Ohio,1,0,0,0,0,0,0,0,0,0
"Henry County,Tennessee",0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,Henry County,Tennessee,2,1,0,0,0,0,0,0,0,0
"Henry County,Virginia",0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Henry County,Virginia,0,0,2,3,2,3,3,3,4,3
"Herkimer County,New York",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,Herkimer County,New York,9,12,23,38,20,35,25,48,31,46
"Hernando County,Florida",3.0,19.0,14.0,9.0,5.0,5.0,21.0,10.0,9.0,8.0,Hernando County,Florida,1,0,0,0,0,2,1,2,0,3
"Hertford County,North Carolina",0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,Hertford County,North Carolina,0,0,0,0,1,0,0,0,0,0
"Hettinger County,North Dakota",0.0,0.0,4.0,0.0,10.0,11.0,3.0,0.0,8.0,4.0,Hettinger County,North Dakota,0,0,0,0,0,0,0,0,0,0
"Hickory County,Missouri",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Hickory County,Missouri,0,0,0,0,0,1,0,0,0,0
"Hidalgo County,Texas",1.0,0.0,24.0,7.0,109.0,88.0,47.0,36.0,15.0,9.0,Hidalgo County,Texas,3,1,0,1,0,1,2,1,3,0
"Highland County,Ohio",0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,0.0,1.0,Highland County,Ohio,0,0,0,0,0,0,0,0,0,1
"Highlands County,Florida",0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,Highlands County,Florida,2,0,0,0,1,0,0,1,0,3
"Hill County,Texas",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Hill County,Texas,0,0,0,0,0,0,0,0,0,0
"Hillsborough County,Florida",19.0,38.0,124.0,90.0,64.0,116.0,124.0,159.0,83.0,113.0,Hillsborough County,Florida,4,7,9,11,11,12,7,12,7,5
"Hillsborough County,New Hampshire",24.0,29.0,48.0,111.0,75.0,2523.0,885.0,54.0,48.0,34.0,Hillsborough County,New Hampshire,423,386,425,499,136,123,215,374,395,419
"Hillsdale County,Michigan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Hillsdale County,Michigan,0,0,0,4,0,0,1,0,1,2
"Hinds County,Mississippi",3.0,4.0,5.0,6.0,4.0,35.0,5.0,16.0,10.0,20.0,Hinds County,Mississippi,0,1,0,0,0,0,0,0,0,0
"Hinsdale County,Colorado",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hinsdale County,Colorado,0,0,0,0,0,0,0,0,0,0
"Hoke County,North Carolina",0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,Hoke County,North Carolina,0,1,0,0,0,0,1,0,0,0
"Holmes County,Florida",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Holmes County,Florida,0,0,1,0,0,0,0,0,0,0
"Holmes County,Ohio",0.0,0.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,0.0,Holmes County,Ohio,1,1,0,0,1,1,2,8,2,24
"Holt County,Missouri",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Holt County,Missouri,0,0,0,0,0,0,0,0,1,0
"Honolulu County,Hawaii",15.0,26.0,12.0,8.0,22.0,43.0,39.0,45.0,28.0,13.0,Honolulu County,Hawaii,0,0,0,0,0,0,0,0,0,0
"Hood County,Texas",0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,Hood County,Texas,0,0,0,0,0,0,0,0,0,0
"Hood River County,Oregon",0.0,1.0,3.0,0.0,0.0,7.0,1.0,1.0,3.0,0.0,Hood River County,Oregon,1,0,1,1,1,0,1,0,0,3
"Hopkins County,Kentucky",1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,Hopkins County,Kentucky,0,0,0,0,0,0,0,0,0,0
"Hopkins County,Texas",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,Hopkins County,Texas,1,0,0,1,0,0,2,0,0,0
"Horry County,South Carolina",3.0,3.0,5.0,17.0,26.0,185.0,450.0,75.0,18.0,32.0,Horry County,South Carolina,0,7,9,2,13,5,12,1,10,4
"Hot Spring County,Arkansas",0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,Hot Spring County,Arkansas,0,0,0,0,0,0,0,0,0,0
"Hot Springs County,Wyoming",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Hot Springs County,Wyoming,0,0,0,0,0,0,0,0,0,0
"Houghton County,Michigan",0.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,1.0,Houghton County,Michigan,1,2,2,1,4,5,5,8,8,2
"Houston County,Alabama",0.0,0.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,Houston County,Alabama,0,1,1,0,0,0,1,1,1,1
"Houston County,Georgia",0.0,0.0,2.0,1.0,2.0,2.0,4.0,2.0,4.0,6.0,Houston County,Georgia,0,4,1,0,0,0,0,0,0,0
"Houston County,Minnesota",0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,Houston County,Minnesota,15,13,26,24,7,27,25,9,11,19
"Houston County,Texas",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Houston County,Texas,0,0,0,0,0,0,0,0,0,0
"Howard County,Indiana",0.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,10.0,4.0,Howard County,Indiana,2,0,1,0,1,0,1,1,1,0
"Howard County,Iowa",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Howard County,Iowa,0,0,0,1,0,1,0,1,0,1
"Howard County,Maryland",13.0,10.0,48.0,63.0,25.0,71.0,61.0,111.0,66.0,65.0,Howard County,Maryland,237,195,139,91,157,193,133,150,107,115
"Howard County,Missouri",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Howard County,Missouri,0,0,0,0,0,0,0,0,0,0
"Howard County,Texas",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Howard County,Texas,0,0,0,0,0,0,0,0,0,0
"Howell County,Missouri",0.0,1.0,1.0,4.0,2.0,4.0,1.0,10.0,2.0,0.0,Howell County,Missouri,0,0,0,0,0,0,0,0,0,0
"Hubbard County,Minnesota",0.0,0.0,0.0,1.0,0.0,62.0,99.0,70.0,12.0,9.0,Hubbard County,Minnesota,50,55,24,29,29,17,47,50,41,29
"Hudson County,New Jersey",9.0,23.0,48.0,43.0,28.0,34.0,66.0,83.0,80.0,25.0,Hudson County,New Jersey,40,28,26,49,44,54,50,72,26,24
"Hudspeth County,Texas",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Hudspeth County,Texas,0,0,0,0,0,0,0,0,0,0
"Huerfano County,Colorado",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Huerfano County,Colorado,0,0,0,0,0,0,0,0,0,0
