id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,keywords_label,Ground Truth
1.25529E+18,"Early spike in tick bites, they have been active for a month. #LymeDisease https://t.co/AgE5vocut3",3224858939,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-04-29T00:35:02.000Z,,1.25529E+18,everyone,Hootsuite Inc.,,,"{'hashtags': [{'start': 62, 'end': 74, 'tag': 'LymeDisease'}], 'urls': [{'start': 75, 'end': 98, 'url': 'https://t.co/AgE5vocut3', 'expanded_url': 'http://ow.ly/wJjK50zrino', 'display_url': 'ow.ly/wJjK50zrino'}]}","{'public_metrics': {'followers_count': 381, 'following_count': 79, 'tweet_count': 1612, 'listed_count': 5}, 'created_at': '2015-04-30T17:10:27.000Z', 'description': 'We provide education, prevention, support and advocacy related to the increasing problem of tick-borne diseases in our community. #LymeDisease #LymeConnection', 'name': 'Lyme Connection', 'location': 'Ridgefield, CT', 'username': 'Lyme_Connection'}",Lyme_Connection,Ridgefield,Connecticut,Fairfield County,United States,"Fairfield County,Connecticut",2020,1,
4.38566E+17,"@elisabethw10 I've got the songs, Been sick for a year with Lyme disease. As soon as I recover I will I promise.",29773879,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2014-02-26T06:48:48.000Z,1302198439,4.38543E+17,everyone,Twitter for Android,"[{'type': 'replied_to', 'id': '438543260319891458'}]",,"{'mentions': [{'start': 0, 'end': 13, 'username': 'elisabethw10', 'id': '3803517748'}]}","{'created_at': '2009-04-08T17:52:26.000Z', 'username': 'jesseruben', 'name': 'Jesse Ruben', 'description': ""New Single 'Champion' OUT NOW!! \nI believe good songs can change everything. Founder of The We Can Project."", 'public_metrics': {'followers_count': 5341, 'following_count': 1515, 'tweet_count': 22512, 'listed_count': 85}, 'location': 'Brooklyn, NY'}",jesseruben,Brooklyn,New York,Kings County,United States,"Kings County,New York",2014,1,
1.35518E+18,"""The U.S. CDC now estimates that many as 476,000 people come down with Lyme every year, instead of around 35,000 cases.""  whoops  https://t.co/5YfuBmHrJL",14922908,"{'retweet_count': 30, 'reply_count': 7, 'like_count': 54, 'quote_count': 8}",2021-01-29T15:45:56.000Z,,1.35518E+18,everyone,TweetDeck,,,"{'urls': [{'start': 130, 'end': 153, 'url': 'https://t.co/5YfuBmHrJL', 'expanded_url': 'https://www.newscentermaine.com/article/news/health/tick-and-lyme/cdc-lyme-cases-ten-times-higher-than-previously-reported/97-6b298b6d-dc30-49e3-b09e-8e7875d459af', 'display_url': 'newscentermaine.com/article/news/h…'}], 'annotations': [{'start': 5, 'end': 12, 'probability': 0.2329, 'type': 'Place', 'normalized_text': 'U.S. CDC'}]}","{'username': 'KarlBode', 'location': 'Seattle, WA', 'description': ""tech, telecom, media, and consumer rights reporter. 'radical broadband populist.' helped build DSLReports. not keen on fascism."", 'public_metrics': {'followers_count': 9541, 'following_count': 2425, 'tweet_count': 50725, 'listed_count': 382}, 'created_at': '2008-05-27T17:00:41.000Z', 'name': 'Karl Bode'}",KarlBode,Seattle,Washington,King County,United States,"King County,Washington",2021,0,
2.65262E+17,"I remember that day dearly: his pungent Royall Lyme aftershave, the 2"" diameter of felt with the brown bottle that said simply, The Mission.",89810410,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-05T01:19:30.000Z,,2.65262E+17,everyone,Twitter Web Client,,,"{'annotations': [{'start': 40, 'end': 61, 'probability': 0.2414, 'type': 'Product', 'normalized_text': 'Royall Lyme aftershave'}]}","{'created_at': '2009-11-13T22:33:05.000Z', 'location': 'New York, NY', 'username': 'jjjjjjjjohannah', 'name': 'johannah k-s', 'description': 'leftist digital strategist | literature PhD student at columbia | rank-and-file @sw_columbia | johannah.kingslutzky@gmail | all opinions belong to Butter Buds', 'public_metrics': {'followers_count': 1219, 'following_count': 781, 'tweet_count': 19637, 'listed_count': 18}}",jjjjjjjjohannah,New York,New York,New York County,United States,"New York County,New York",2012,0,
6.39624E+16,@ivoryhut Oh no! Lyme's Disease! My whole family has had it. Does he feel sick?,65323071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-04-29T13:46:49.000Z,21328991,6.39621E+16,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '63962054670811136'}]",,"{'annotations': [{'start': 17, 'end': 20, 'probability': 0.3836, 'type': 'Person', 'normalized_text': 'Lyme'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'ivoryhut', 'id': '21328991'}]}","{'public_metrics': {'followers_count': 11644, 'following_count': 723, 'tweet_count': 12468, 'listed_count': 436}, 'location': 'NYC', 'name': 'ThreeManyCooks', 'created_at': '2009-08-13T09:13:09.000Z', 'description': 'Food blog by cookbook author, Pam Anderson and her daughters, Maggy & Sharon. We host @thebigpotluck too! Tweets by Maggy.', 'username': 'ThreeManyCooks'}",ThreeManyCooks,New York,New York,New York County,United States,"New York County,New York",2011,1,
1.05493E+18,"They're winning everywhere, and once they're in, they are in like ticks with Lyme disease. https://t.co/e1jxv26G2x",371562139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-10-24T03:10:33.000Z,,1.05493E+18,everyone,Twitter for Android,"[{'type': 'quoted', 'id': '1054930520671444992'}]","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '912697101083041792', 'name': 'Jair Bolsonaro', 'description': 'Jair Bolsonaro'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '912697101083041792', 'name': 'Jair Bolsonaro', 'description': 'Jair Bolsonaro'}}]","{'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/e1jxv26G2x', 'expanded_url': 'https://twitter.com/MotherJones/status/1054930520671444992', 'display_url': 'twitter.com/MotherJones/st…'}]}","{'public_metrics': {'followers_count': 522, 'following_count': 737, 'tweet_count': 71838, 'listed_count': 33}, 'username': 'Davis_404', 'name': '🄳🄰🅅🄸🅂 ④⓪④ Cassandratic Equations', 'location': 'Chicago', 'created_at': '2011-09-11T03:00:28.000Z', 'description': 'I was born, probably. Scientician, drew stuff, futurist, neophile, comic book guy, generalist to the point of madness. Last of the Golden Age SF fans. \nWizzard.'}",Davis_404,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2018,1,
24553425995,The #lyme Daily is out! http://bit.ly/8Y4FQ3 ▸ Top story : Institute of Medicine Cuts on the Bias for IDSA,19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-09-15T08:45:19.000Z,,24553425995,everyone,Paper.li,,,"{'hashtags': [{'start': 4, 'end': 9, 'tag': 'lyme'}]}","{'name': 'z', 'username': 'zebrafinch', 'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322207, 'listed_count': 450}, 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'created_at': '2009-02-02T04:28:59.000Z', 'location': 'Washington, DC'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2010,1,
9.94072E+17,CDC apologizes for hiding ticks on a poppyseed muffin to warn of Lyme disease threat https://t.co/co3uh0IiMP https://t.co/GmQEyObOtq,14268564,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 3}",2018-05-09T04:30:32.000Z,,9.94072E+17,everyone,True Anthem,,,"{'annotations': [{'start': 0, 'end': 2, 'probability': 0.6348, 'type': 'Organization', 'normalized_text': 'CDC'}], 'urls': [{'start': 85, 'end': 108, 'url': 'https://t.co/co3uh0IiMP', 'expanded_url': 'https://on.11alive.com/2rvGPmc', 'display_url': 'on.11alive.com/2rvGPmc'}, {'start': 109, 'end': 132, 'url': 'https://t.co/GmQEyObOtq', 'expanded_url': 'https://twitter.com/11AliveNews/status/994072102440497153/photo/1', 'display_url': 'pic.twitter.com/GmQEyObOtq'}]}","{'name': '11Alive News', 'public_metrics': {'followers_count': 404414, 'following_count': 2736, 'tweet_count': 465016, 'listed_count': 2330}, 'description': ""Welcome to 11Alive: Where Atlanta Speaks. Here, you'll find the top stories and news from 11Alive in Atlanta. Follow us on Facebook: https://t.co/Whdp5rktPo"", 'created_at': '2008-03-31T19:05:00.000Z', 'username': '11AliveNews', 'location': 'Atlanta'}",11AliveNews,Atlanta,Georgia,Fulton County,United States,"Fulton County,Georgia",2018,1,
3.13467E+17,@OmacAvid bitch we having a lyme on saturday bring a bottle.,58608485,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-03-18T01:50:09.000Z,241733841,3.13467E+17,everyone,UberSocial for BlackBerry,,,"{'mentions': [{'start': 0, 'end': 9, 'username': 'OmacAvid', 'id': '241733841'}]}","{'public_metrics': {'followers_count': 336, 'following_count': 175, 'tweet_count': 7288, 'listed_count': 0}, 'description': 'Unwritten', 'username': 'kamali0fficial', 'created_at': '2009-07-20T22:14:43.000Z', 'name': 'Dark Child', 'location': 'Atlanta, GA'}",kamali0fficial,Atlanta,Georgia,Fulton County,United States,"Fulton County,Georgia",2013,0,
6.54062E+17,"Lotsa confusion over the word ""endemic"" regarding the presence of Lyme Disease in Alabama..",54683181,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-10-13T22:32:06.000Z,,6.54062E+17,everyone,TweetDeck,,,"{'annotations': [{'start': 66, 'end': 77, 'probability': 0.5494, 'type': 'Other', 'normalized_text': 'Lyme Disease'}, {'start': 82, 'end': 88, 'probability': 0.9745, 'type': 'Place', 'normalized_text': 'Alabama'}]}","{'public_metrics': {'followers_count': 9747, 'following_count': 2223, 'tweet_count': 70359, 'listed_count': 199}, 'username': 'Bob_Grip', 'name': 'Bob Grip', 'location': 'Mobile Alabama', 'created_at': '2009-07-07T21:28:18.000Z', 'description': 'Longtime @FOX10News anchor, @BostonCollege & @OhioState grad. AL B’casters Hall of Fame. NATAS Silver Circle inductee. Board member @uwswa. Loves #Nantucket.'}",Bob_Grip,Mobile,Alabama,Mobile County,United States,"Mobile County,Alabama",2015,1,
6.94926E+17,Lisa Rinna Doesn't Regret Anything About Questioning Yoland... https://t.co/dAj2EXInWE | https://t.co/3cb5EBwNHh https://t.co/rJHijJqDvS,3003799758,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-02-03T16:49:12.000Z,,6.94926E+17,everyone,Twibble.io,,,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/dAj2EXInWE', 'expanded_url': 'http://twib.in/l/eK7p5XA94yA', 'display_url': 'twib.in/l/eK7p5XA94yA'}, {'start': 89, 'end': 112, 'url': 'https://t.co/3cb5EBwNHh', 'expanded_url': 'https://twibble.io', 'display_url': 'twibble.io'}, {'start': 113, 'end': 136, 'url': 'https://t.co/rJHijJqDvS', 'expanded_url': 'https://twitter.com/PROnounceNatter/status/694925616634703872/photo/1', 'display_url': 'pic.twitter.com/rJHijJqDvS'}], 'annotations': [{'start': 0, 'end': 9, 'probability': 0.9907, 'type': 'Person', 'normalized_text': 'Lisa Rinna'}]}","{'description': 'Pronounce Media World News Feed.  \nhttps://t.co/sR2zuVjqBv\nCall 0800 567 7973', 'public_metrics': {'followers_count': 10231, 'following_count': 10916, 'tweet_count': 24892, 'listed_count': 29}, 'created_at': '2015-01-30T19:35:07.000Z', 'username': 'ProWorldNews', 'name': 'Pronounce Media World Feed', 'location': 'International'}",ProWorldNews,International Falls,Minnesota,Koochiching County,United States,"Koochiching County,Minnesota",2016,0,
1.03671E+18,"After surviving the threat of a rail line through town, Old Lyme decides to take inventory of its historic properties. https://t.co/qCOrR4XJQe https://t.co/YpUSRSEEbz",29271212,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2018-09-03T20:05:00.000Z,,1.03671E+18,everyone,TweetDeck,,,"{'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/qCOrR4XJQe', 'expanded_url': 'https://bit.ly/2wDALKp', 'display_url': 'bit.ly/2wDALKp'}, {'start': 143, 'end': 166, 'url': 'https://t.co/YpUSRSEEbz', 'expanded_url': 'https://twitter.com/thedayct/status/1036706647350104065/photo/1', 'display_url': 'pic.twitter.com/YpUSRSEEbz'}], 'annotations': [{'start': 56, 'end': 63, 'probability': 0.3935, 'type': 'Organization', 'normalized_text': 'Old Lyme'}]}","{'description': 'One of the few remaining public trust newspapers in the country, The Day and https://t.co/OiVhABIO11 serve southeastern Connecticut and beyond.', 'created_at': '2009-04-06T19:19:25.000Z', 'name': 'The Day', 'username': 'thedayct', 'location': 'New London, CT', 'public_metrics': {'followers_count': 29580, 'following_count': 450, 'tweet_count': 84479, 'listed_count': 485}}",thedayct,New London,Connecticut,New London County,United States,"New London County,Connecticut",2018,0,
1.17706E+18,Depending on what test you use/what lab you use...I either had or have babesia. Trust me-you do not want my blood. #Lyme  https://t.co/oSq0kZMR1D,3505281316,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2019-09-26T03:37:13.000Z,,1.17706E+18,everyone,Twitter Web App,,,"{'hashtags': [{'start': 115, 'end': 120, 'tag': 'Lyme'}], 'urls': [{'start': 122, 'end': 145, 'url': 'https://t.co/oSq0kZMR1D', 'expanded_url': 'https://www.lymedisease.org/fda-babesia-blood-test/?fbclid=IwAR1oBPXwIQf-ghDfYsr6HMyTf-YDK5mVpEEQadxZ5dX7b4I-Ag59p_fXMug', 'display_url': 'lymedisease.org/fda-babesia-bl…'}]}","{'location': 'New York, NY', 'name': 'Totally Fucking Gay', 'username': 'TotalFuckGay', 'public_metrics': {'followers_count': 1580, 'following_count': 3592, 'tweet_count': 74738, 'listed_count': 42}, 'description': ""#metal #comedy #electro Kneepad Nikki, Doc Octocock & Joe Testículo are TFG. Sex, politics and rock 'n' roll. Seeking dildo endorsement."", 'created_at': '2015-08-31T20:19:26.000Z'}",TotalFuckGay,New York,New York,New York County,United States,"New York County,New York",2019,0,
3.62205E+17,"If you're spending a lot of time outdoors, be sure to follow this tips to protect yourself from Lyme Disease. http://t.co/jIM8DE4nig",146473330,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-30T13:34:42.000Z,,3.62205E+17,everyone,TweetDeck,,,"{'annotations': [{'start': 96, 'end': 107, 'probability': 0.7149, 'type': 'Other', 'normalized_text': 'Lyme Disease'}], 'urls': [{'start': 110, 'end': 132, 'url': 'http://t.co/jIM8DE4nig', 'expanded_url': 'http://www.severnaparkvoice.com/health-fitness/summer-protect-yourself-lyme-disease#.UffAIY3vunA', 'display_url': 'severnaparkvoice.com/health-fitness…'}]}","{'name': 'Severna Park Voice', 'description': 'Severna Park Voice: news that is all good. Sister of @PasadenaVoice.', 'username': 'SPVoice', 'public_metrics': {'followers_count': 3563, 'following_count': 524, 'tweet_count': 8714, 'listed_count': 40}, 'created_at': '2010-05-21T14:33:10.000Z', 'location': 'Severna Park, MD'}",SPVoice,Severna Park,Maryland,Anne Arundel County,United States,"Anne Arundel County,Maryland",2013,1,
3.52894E+17,#RealEstateVideo Old Lyme CT Homes Real Estate for Sale: 32 HILLCREST ROAD http://t.co/ZG03EBvIfR,40648309,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-04T20:58:32.000Z,,3.52894E+17,everyone,dlvr.it,,,"{'urls': [{'start': 75, 'end': 97, 'url': 'http://t.co/ZG03EBvIfR', 'expanded_url': 'http://dlvr.it/3cM9QC', 'display_url': 'dlvr.it/3cM9QC'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'RealEstateVideo'}]}","{'public_metrics': {'followers_count': 3932, 'following_count': 3010, 'tweet_count': 179205, 'listed_count': 72}, 'description': '4m Indonesia w/ love, tweets about celebrity, music, fashion, showbiz, internet - social media marketing, shopping guides, great deals products guide', 'username': 'LifestyleNHobby', 'created_at': '2009-05-17T11:59:20.000Z', 'location': 'New York City, USA', 'name': 'Lifestyle and Hobbies'}",LifestyleNHobby,New York,New York,New York County,United States,"New York County,New York",2013,0,
9.20257E+17,Fall Miracle Tour TeleSeminar Oct 25th  #lymedisease #autoimmunedisease #lymeawareness #lymelife #lymediseaseaustralia https://t.co/Qyn17qp9Qd,8.43663E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2017-10-17T11:55:59.000Z,,9.20257E+17,everyone,Twitter for iPhone,,,"{'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/Qyn17qp9Qd', 'expanded_url': 'https://twitter.com/churchofma/status/920257076563021824/photo/1', 'display_url': 'pic.twitter.com/Qyn17qp9Qd'}], 'hashtags': [{'start': 40, 'end': 52, 'tag': 'lymedisease'}, {'start': 53, 'end': 71, 'tag': 'autoimmunedisease'}, {'start': 72, 'end': 86, 'tag': 'lymeawareness'}, {'start': 87, 'end': 96, 'tag': 'lymelife'}, {'start': 97, 'end': 118, 'tag': 'lymediseaseaustralia'}]}","{'description': 'For more information', 'created_at': '2017-03-20T03:17:55.000Z', 'name': 'ChurchofMasterAngels', 'username': 'churchofma', 'location': 'Boone', 'public_metrics': {'followers_count': 119, 'following_count': 0, 'tweet_count': 990, 'listed_count': 0}}",churchofma,Boone,Colorado,Pueblo County,United States,"Pueblo County,Colorado",2017,1,
4.67675E+17,STARI Versus Lyme: No Clear Winner for Alabama Residents http://t.co/SApE81mzyU via @mosquitosquadgb,116802083,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2014-05-17T14:34:27.000Z,,4.67675E+17,everyone,twitterfeed,,,"{'mentions': [{'start': 84, 'end': 100, 'username': 'mosquitosquadgb', 'id': '447418494'}], 'urls': [{'start': 57, 'end': 79, 'url': 'http://t.co/SApE81mzyU', 'expanded_url': 'http://bit.ly/1vjtMQ3', 'display_url': 'bit.ly/1vjtMQ3'}], 'annotations': [{'start': 39, 'end': 55, 'probability': 0.5395, 'type': 'Organization', 'normalized_text': 'Alabama Residents'}]}","{'username': 'DCMosquitoSquad', 'description': 'Washington #DC top mosquito control company. Connecting people in their outdoor spaces. Solutions for: Mosquitoes, Ticks, GroundBees, StinkBugs, Aphids, Gnats', 'public_metrics': {'followers_count': 7876, 'following_count': 6778, 'tweet_count': 7282, 'listed_count': 78}, 'created_at': '2010-02-23T16:27:27.000Z', 'name': 'DC Mosquito Squad', 'location': 'Washington, DC'}",DCMosquitoSquad,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2014,0,
1.14638E+18,@karinjr Lousy media coverage of politics US healthcare system Ticks/Lyme disease,14060641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2019-07-03T11:23:57.000Z,18017134,1.14633E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1146333615812501505'}]",,"{'mentions': [{'start': 0, 'end': 8, 'username': 'karinjr', 'id': '18017134'}]}","{'public_metrics': {'followers_count': 1186, 'following_count': 1401, 'tweet_count': 49934, 'listed_count': 41}, 'location': 'College Park, MD', 'name': 'Paul Guinnessy', 'created_at': '2008-02-29T15:19:34.000Z', 'description': '#Energy, #sciencepublishing, #physics #nuclearweapons #nuclearenergy #AFIDOCS judge. he/him. All views my own and not that of my employer, #PhysicsToday.', 'username': 'PaulGuinnessy'}",PaulGuinnessy,College Park,Maryland,Prince George's County,United States,"Prince George's County,Maryland",2019,1,
2.38153E+17,@J_Krew Hell yeah man. I'd would so go to East Lyme's prom.,721001779,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-08-22T05:57:53.000Z,385449267,2.38151E+17,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '238152443609890817'}]",,"{'annotations': [{'start': 42, 'end': 50, 'probability': 0.6924, 'type': 'Place', 'normalized_text': 'East Lyme'}], 'mentions': [{'start': 0, 'end': 7, 'username': 'j_krew', 'id': '989281795232366592'}]}","{'username': 'HateDemented', 'public_metrics': {'followers_count': 78, 'following_count': 30, 'tweet_count': 4058, 'listed_count': 0}, 'created_at': '2012-07-27T22:29:09.000Z', 'name': 'Geo', 'description': '', 'location': 'New London, CT'}",HateDemented,New London,Connecticut,New London County,United States,"New London County,Connecticut",2012,1,
7.26649E+17,"My 5 yr old son, he's the strongest person I know and has endured so much at such a young age. #smashinglyme #lyme https://t.co/5Hqt7kJ5gH",3892056861,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-05-01T05:46:38.000Z,,7.26649E+17,everyone,Twitter for Android,,,"{'hashtags': [{'start': 95, 'end': 108, 'tag': 'smashinglyme'}, {'start': 109, 'end': 114, 'tag': 'lyme'}], 'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/5Hqt7kJ5gH', 'expanded_url': 'https://twitter.com/smashinglyme/status/726649008496713728/photo/1', 'display_url': 'pic.twitter.com/5Hqt7kJ5gH'}]}","{'location': 'Staten Island, NY', 'name': 'SmashingLyme', 'username': 'smashinglyme', 'public_metrics': {'followers_count': 446, 'following_count': 67, 'tweet_count': 169, 'listed_count': 3}, 'description': 'we are dedicated to the education, prevention, awareness and support for ticks tick-borne illnesses', 'created_at': '2015-10-07T17:56:12.000Z'}",smashinglyme,Staten Island,New York,Richmond County,United States,"Richmond County,New York",2016,0,
8.97922E+17,A new tool could one day improve Lyme disease diagnosis: There soon could be a way to differentiate… https://t.co/ZcGlpdkkKm #science,204226093,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-08-16T20:44:00.000Z,,8.97922E+17,everyone,Google,,,"{'hashtags': [{'start': 125, 'end': 133, 'tag': 'science'}], 'urls': [{'start': 101, 'end': 124, 'url': 'https://t.co/ZcGlpdkkKm', 'expanded_url': 'https://goo.gl/fb/zk9Zam', 'display_url': 'goo.gl/fb/zk9Zam'}]}","{'name': 'Dr. Mangesh Damre 🧠 🇮🇳🇺🇲🇮🇹', 'location': 'Cincinnati, OH', 'description': 'Associate Clinical Trial Manager @WorkatMedpace\n\nhttps://t.co/5lcdnoyCNr', 'username': 'mangeshdamre', 'public_metrics': {'followers_count': 66, 'following_count': 64, 'tweet_count': 12600, 'listed_count': 3}, 'created_at': '2010-10-18T06:38:18.000Z'}",mangeshdamre,Cincinnati,Ohio,Hamilton County,United States,"Hamilton County,Ohio",2017,1,
4.46683E+17,In today's issue:   -No Lyme Disease -Partially cleared to return to work in two weeks (*yeah!*) -Physical... http://t.co/yqhflYWaLv,24826911,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2014-03-20T16:20:37.000Z,,4.46683E+17,everyone,Facebook,,,"{'urls': [{'start': 110, 'end': 132, 'url': 'http://t.co/yqhflYWaLv', 'expanded_url': 'http://fb.me/6ual0QfT4', 'display_url': 'fb.me/6ual0QfT4'}]}","{'created_at': '2009-03-17T02:52:25.000Z', 'location': 'Sacramento, CA', 'username': 'romelantoine', 'name': 'Romel Antoine', 'description': 'policy nerd, charter advocate, community champion, dad, yogi, idealist. views and tweets are my own.', 'public_metrics': {'followers_count': 901, 'following_count': 1784, 'tweet_count': 8637, 'listed_count': 28}}",romelantoine,Sacramento,California,Sacramento County,United States,"Sacramento County,California",2014,1,
3.38702E+17,You Worth is More Than Your Strength or Lack of. A Word for the Chronically Weak http://t.co/6JbpnmCtFh #lyme #disability #Jesus #truth,64011979,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2013-05-26T17:03:54.000Z,,3.38702E+17,everyone,Twitter for Websites,,,"{'hashtags': [{'start': 104, 'end': 109, 'tag': 'lyme'}, {'start': 110, 'end': 121, 'tag': 'disability'}, {'start': 122, 'end': 128, 'tag': 'Jesus'}, {'start': 129, 'end': 135, 'tag': 'truth'}], 'urls': [{'start': 81, 'end': 103, 'url': 'http://t.co/6JbpnmCtFh', 'expanded_url': 'http://refreshmysoulblog.blogspot.com/2013/05/you-worth-is-more-than-your-strength-or.html#.UaJAQHxrX9M.twitter', 'display_url': 'refreshmysoulblog.blogspot.com/2013/05/you-wo…'}]}","{'username': 'refreshmysoul', 'location': 'Chattanooga, TN', 'description': 'ACBC Certified Biblical Counselor. CCEF SBC alumni. Angela is just an ordinary girl loved by an awesome God learning to splash in His grace.', 'public_metrics': {'followers_count': 984, 'following_count': 631, 'tweet_count': 17003, 'listed_count': 34}, 'created_at': '2009-08-08T18:11:20.000Z', 'name': 'Angela Parsley'}",refreshmysoul,Chattanooga,Tennessee,Hamilton County,United States,"Hamilton County,Tennessee",2013,0,
1.0444E+18,2018 Focus on Lyme Charity Tournament ⛳️,116862662,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-09-25T01:36:01.000Z,,1.0444E+18,everyone,Facebook,,,,"{'description': 'Pine Canyon memberships grant a relationship of fun and exclusivity. Follow public tweets for Pine Canyon at @pinecanyonaz.', 'public_metrics': {'followers_count': 243, 'following_count': 34, 'tweet_count': 579, 'listed_count': 8}, 'username': 'pinecanyonclub', 'name': 'Pine Canyon Club', 'created_at': '2010-02-23T20:21:26.000Z', 'location': 'Flagstaff, AZ'}",pinecanyonclub,Flagstaff,Arizona,Coconino County,United States,"Coconino County,Arizona",2018,0,
8.1723E+16,Friday Tapas Specials: Thyme and Lyme Chicken (I just love saying that) with green beans http://wp.me/P1q0e4-1A,262933789,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-06-17T14:00:47.000Z,,8.1723E+16,everyone,Hootsuite,,,"{'annotations': [{'start': 23, 'end': 44, 'probability': 0.4322, 'type': 'Product', 'normalized_text': 'Thyme and Lyme Chicken'}]}","{'location': 'Troy, NY', 'created_at': '2011-03-09T01:45:58.000Z', 'public_metrics': {'followers_count': 1354, 'following_count': 1427, 'tweet_count': 5634, 'listed_count': 37}, 'description': 'Cuban-Spanish-American Cuisine in a Bistro Setting.', 'name': ""Carmen's Café"", 'username': 'CarmensCafeTroy'}",CarmensCafeTroy,Troy,New York,Rensselaer County,United States,"Rensselaer County,New York",2011,0,
7.39224E+17,lyme culture testing https://t.co/2Vid2cgJn9 #lyme,36864816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-06-04T22:33:14.000Z,,7.39224E+17,everyone,Twitter Web Client,,,"{'urls': [{'start': 21, 'end': 44, 'url': 'https://t.co/2Vid2cgJn9', 'expanded_url': 'http://www.advanced-lab.com/faq.php', 'display_url': 'advanced-lab.com/faq.php'}], 'hashtags': [{'start': 45, 'end': 50, 'tag': 'lyme'}]}","{'public_metrics': {'followers_count': 118, 'following_count': 46, 'tweet_count': 4625, 'listed_count': 12}, 'username': 'MelissaSandfort', 'name': 'Melissa Sandfort', 'created_at': '2009-05-01T03:00:59.000Z', 'location': 'Chicago', 'description': ""Visionary, down-to-earth life coach & teacher of 'inner parts work'—Internal Family Systems (IFS). Poet. Practical Taoist mystic.""}",MelissaSandfort,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2016,0,
