id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country,cty_st,year,label,keywords_label
8.03E+17,Lyme Disease is no joke! https://t.co/QnX4hcCW0e,4129557373,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-11-28T05:15:45.000Z,,8.03E+17,everyone,SocialOomph,,,"{'annotations': [{'start': 0, 'end': 11, 'probability': 0.5466, 'type': 'Other', 'normalized_text': 'Lyme Disease'}], 'urls': [{'start': 25, 'end': 48, 'url': 'https://t.co/QnX4hcCW0e', 'expanded_url': 'https://goo.gl/npOGu9', 'display_url': 'goo.gl/npOGu9'}]}","{'public_metrics': {'followers_count': 61, 'following_count': 0, 'tweet_count': 33434, 'listed_count': 27}, 'created_at': '2015-11-05T00:43:02.000Z', 'name': 'Decatur Local News', 'description': 'Decatur News is Dedicated to Local and National Features.', 'username': 'DecaturNews_', 'location': 'Decatur, AL'}",DecaturNews_,Decatur,Alabama,Morgan County,United States,"Morgan County,Alabama",2016,1,1
6.34E+17,"Very interesting quote from the documentary, Under Our Skin. #Lyme #ChronicLyme #MS #ALS #Alzheimers #Parkinsons http://t.co/iYw9uBZ6yz",3243434485,"{'retweet_count': 18, 'reply_count': 0, 'like_count': 16, 'quote_count': 0}",2015-08-19T17:03:10.000Z,,6.34E+17,everyone,iOS,,,"{'annotations': [{'start': 45, 'end': 58, 'probability': 0.6219, 'type': 'Other', 'normalized_text': 'Under Our Skin'}], 'urls': [{'start': 113, 'end': 135, 'url': 'http://t.co/iYw9uBZ6yz', 'expanded_url': 'https://twitter.com/FactsLyme/status/634047970434912256/photo/1', 'display_url': 'pic.twitter.com/iYw9uBZ6yz'}], 'hashtags': [{'start': 61, 'end': 66, 'tag': 'Lyme'}, {'start': 67, 'end': 79, 'tag': 'ChronicLyme'}, {'start': 80, 'end': 83, 'tag': 'MS'}, {'start': 84, 'end': 88, 'tag': 'ALS'}, {'start': 89, 'end': 100, 'tag': 'Alzheimers'}, {'start': 101, 'end': 112, 'tag': 'Parkinsons'}]}","{'public_metrics': {'followers_count': 1126, 'following_count': 169, 'tweet_count': 860, 'listed_count': 25}, 'username': 'FactsLyme', 'name': 'Chronic Lyme Facts', 'location': 'East Lansing, MI', 'created_at': '2015-06-12T15:22:51.000Z', 'description': '#Epidemiology #ChronicLyme #spoonie #LymeFacts #LymeDiseaseChallenge #LymeDisease #LymeDiseaseAwareness #LymeNow #Lyme #ChronicIllness #chronicpain'}",FactsLyme,East Lansing,Michigan,Ingham County,United States,"Ingham County,Michigan",2015,1,0
14242202163,Chronic Lyme-Obsessed Attorney General Embellished Vietnam-Era Record http://bit.ly/cnwVQQ @perryfields,57935047,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-18T18:12:45.000Z,,14242202163,everyone,twitterfeed,,,"{'mentions': [{'start': 91, 'end': 103, 'username': 'perryfields', 'id': '2445706991'}]}","{'username': 'LymeRecover', 'description': 'Athlete, Author, Post Lyme Disease Thriver!', 'location': 'Colorado Springs', 'public_metrics': {'followers_count': 1323, 'following_count': 26, 'tweet_count': 6900, 'listed_count': 28}, 'name': 'LymeRecover', 'created_at': '2009-07-18T13:44:52.000Z'}",LymeRecover,Colorado Springs,Colorado,El Paso County,United States,"El Paso County,Colorado",2010,1,0
3.32E+17,#RealEstateVideo Old Lyme CT Homes Real Estate for Sale: 14 RIDGEWOOD ROAD http://t.co/mQIGHVUCKx,40648309,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-08T03:04:32.000Z,,3.32E+17,everyone,dlvr.it,,,"{'urls': [{'start': 75, 'end': 97, 'url': 'http://t.co/mQIGHVUCKx', 'expanded_url': 'http://dlvr.it/3LJL6r', 'display_url': 'dlvr.it/3LJL6r'}], 'hashtags': [{'start': 0, 'end': 16, 'tag': 'RealEstateVideo'}]}","{'public_metrics': {'followers_count': 3932, 'following_count': 3010, 'tweet_count': 179205, 'listed_count': 72}, 'username': 'LifestyleNHobby', 'name': 'Lifestyle and Hobbies', 'location': 'New York City, USA', 'created_at': '2009-05-17T11:59:20.000Z', 'description': '4m Indonesia w/ love, tweets about celebrity, music, fashion, showbiz, internet - social media marketing, shopping guides, great deals products guide'}",LifestyleNHobby,New York,New York,New York County,United States,"New York County,New York",2013,0,0
1.41E+18,In this week's #testimonialtuesday chiropractor Dr. Tina Ingram talks about her experience with the WellnessPro+. She’s been using micro-currents for 20 years especially for chronic pains and lyme syndrome. #electrotherapy #lymedisease #painfree  https://t.co/Xs2pxS7zqm,2985904341,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-06-22T16:03:00.000Z,,1.41E+18,everyone,TweetDeck,,,"{'urls': [{'start': 247, 'end': 270, 'url': 'https://t.co/Xs2pxS7zqm', 'expanded_url': 'https://www.youtube.com/watch?v=3lzX9XV3tzs', 'display_url': 'youtube.com/watch?v=3lzX9X…'}], 'hashtags': [{'start': 15, 'end': 34, 'tag': 'testimonialtuesday'}, {'start': 207, 'end': 222, 'tag': 'electrotherapy'}, {'start': 223, 'end': 235, 'tag': 'lymedisease'}, {'start': 236, 'end': 245, 'tag': 'painfree'}], 'annotations': [{'start': 48, 'end': 62, 'probability': 0.9161, 'type': 'Person', 'normalized_text': 'Dr. Tina Ingram'}]}","{'public_metrics': {'followers_count': 147, 'following_count': 346, 'tweet_count': 318, 'listed_count': 1}, 'description': ""We relieve chronic & acute pain - that's our mission. Unlike ordinary TENS devices, our WellnessPro Plus provides faster, longer lasting relief. #electrotherapy"", 'username': 'electromedtech', 'created_at': '2015-01-19T15:44:31.000Z', 'location': 'Scottsdale, AZ', 'name': 'Electromedical Tech'}",electromedtech,Scottsdale,Arizona,Maricopa County,United States,"Maricopa County,Arizona",2021,1,1
9.94E+17,Kinda scary: Are we ready for an epidemic this summer? - The Washington Post - https://t.co/vydjYzWj0i #Zika #lyme #westnilevirus https://t.co/MGZIDkZRkj,7.44E+17,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2018-05-09T21:46:47.000Z,,9.94E+17,everyone,Tweepsmap,,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040667002', 'name': 'The Washington Post'}}]","{'urls': [{'start': 79, 'end': 102, 'url': 'https://t.co/vydjYzWj0i', 'expanded_url': 'https://wapo.st/2rmII4R', 'display_url': 'wapo.st/2rmII4R'}, {'start': 130, 'end': 153, 'url': 'https://t.co/MGZIDkZRkj', 'expanded_url': 'https://twitter.com/ChronicRights/status/994332883115565057/photo/1', 'display_url': 'pic.twitter.com/MGZIDkZRkj'}], 'annotations': [{'start': 57, 'end': 75, 'probability': 0.6161, 'type': 'Organization', 'normalized_text': 'The Washington Post'}], 'hashtags': [{'start': 103, 'end': 108, 'tag': 'Zika'}, {'start': 109, 'end': 114, 'tag': 'lyme'}, {'start': 115, 'end': 129, 'tag': 'westnilevirus'}]}","{'username': 'ChronicRights', 'description': 'Leading non-profit #health #advocacy for funding research and defending #ChronicRights - fighting for all affected by #chronicdisease RTs not endorsements', 'location': 'Portland, OR', 'public_metrics': {'followers_count': 13800, 'following_count': 4174, 'tweet_count': 37697, 'listed_count': 209}, 'name': 'Chronic Disease Coalition', 'created_at': '2016-06-16T21:52:41.000Z'}",ChronicRights,Portland,Oregon,Multnomah County,United States,"Multnomah County,Oregon",2018,1,0
10511529898,Lyme Disease Market Is Expected To Grow At A CAGR Of Only 4.8% To ... http://bit.ly/c98kEs @perryfields,57935047,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-03-15T10:24:57.000Z,,10511529898,everyone,twitterfeed,,,"{'mentions': [{'start': 91, 'end': 103, 'username': 'perryfields', 'id': '2445706991'}]}","{'description': 'Athlete, Author, Post Lyme Disease Thriver!', 'public_metrics': {'followers_count': 1323, 'following_count': 26, 'tweet_count': 6900, 'listed_count': 28}, 'username': 'LymeRecover', 'name': 'LymeRecover', 'created_at': '2009-07-18T13:44:52.000Z', 'location': 'Colorado Springs'}",LymeRecover,Colorado Springs,Colorado,El Paso County,United States,"El Paso County,Colorado",2010,1,1
8.92E+17,@lucyKSO @nytimes Ticking Lyme Bomb is right!,7.58E+17,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2017-07-30T04:10:42.000Z,8.67E+17,8.91E+17,everyone,Twitter for Android,"[{'type': 'replied_to', 'id': '891510634990403584'}]","[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10040666972', 'name': 'The New York Times'}}]","{'mentions': [{'start': 9, 'end': 17, 'username': 'nytimes', 'id': '807095'}]}","{'location': 'Mount Vernon, WA', 'username': 'wylie_tr', 'public_metrics': {'followers_count': 607, 'following_count': 1230, 'tweet_count': 11073, 'listed_count': 5}, 'created_at': '2016-07-26T23:36:38.000Z', 'name': 'DeAnne W. Trønsdal', 'description': ""Mom of 4 and pre-k teacher. \nI joined Twitter to follow the one and only, Lyle Lovett. I've stayed for Lyle, Dan Rather, and my #cloudtwitter friends! ❤⛅""}",wylie_tr,Mt Vernon,Washington,Skagit County,United States,"Skagit County,Washington",2017,1,1
9.38E+16,game against east lyme. #waytoohot,90756655,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-07-20T19:50:38.000Z,,9.38E+16,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 24, 'end': 34, 'tag': 'waytoohot'}]}","{'username': 'a_deane2', 'public_metrics': {'followers_count': 265, 'following_count': 399, 'tweet_count': 8192, 'listed_count': 0}, 'created_at': '2009-11-18T00:15:25.000Z', 'name': 'Angus Deane', 'description': '', 'location': 'Vernon, CT'}",a_deane2,Vernon,Connecticut,Tolland County,United States,"Tolland County,Connecticut",2011,0,0
16978372762,Software New: VVH-TV News -- Lyme Disease: Medical Nightmare (Part 1) http://bit.ly/9jC6H1,111610407,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-06-25T01:52:48.000Z,,16978372762,everyone,Twitter Web Client,,,,"{'public_metrics': {'followers_count': 4650, 'following_count': 0, 'tweet_count': 161869, 'listed_count': 47}, 'username': 'new2movies', 'name': 'New2Movies', 'created_at': '2010-02-05T14:50:08.000Z', 'description': 'Share Animation Movies - Action Movies', 'location': 'San Diego'}",new2movies,San Diego,California,San Diego County,United States,"San Diego County,California",2010,1,1
6.66E+16,How to protect your #dog from Lyme disease. http://bit.ly/kvyDyL,277017105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-05-06T17:14:17.000Z,,6.66E+16,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 20, 'end': 24, 'tag': 'dog'}]}","{'public_metrics': {'followers_count': 54, 'following_count': 109, 'tweet_count': 104, 'listed_count': 0}, 'username': 'doggytable', 'name': 'Doggy Table', 'created_at': '2011-04-04T14:49:45.000Z', 'location': 'Knoxville TN', 'description': 'All-Natural dog treats that are baked fresh and taste great.'}",doggytable,Knoxville,Tennessee,Knox County,United States,"Knox County,Tennessee",2011,1,1
9836360573,"@Lake_Champlain   I've been in successful by longterm Lyme disease treatment--stay on the water, and avoid those ticks! LOL.",19893071,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-03-01T18:40:20.000Z,37348426,9836313391,everyone,Twitter Web Client,"[{'type': 'replied_to', 'id': '9836313391'}]",,"{'mentions': [{'start': 0, 'end': 15, 'username': 'Lake_Champlain', 'id': '37348426'}]}","{'public_metrics': {'followers_count': 3147, 'following_count': 2372, 'tweet_count': 322206, 'listed_count': 450}, 'created_at': '2009-02-02T04:28:59.000Z', 'name': 'z', 'description': 'grieving deaths of some of my dearest; empty & 💔; mostly offline for now, not replying | a duty to birds | she/her | 🌊 get to work', 'username': 'zebrafinch', 'location': 'Washington, DC'}",zebrafinch,Washington,District of Columbia,District of Columbia,United States,"District of Columbia,District of Columbia",2010,1,1
2.19E+17,$Discount$ Clarks Women's Lyme Regis... http://t.co/9XEsvxkG,520922139,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-29T10:26:12.000Z,,2.19E+17,everyone,Tweet Old Post,,,"{'urls': [{'start': 40, 'end': 60, 'url': 'http://t.co/9XEsvxkG', 'expanded_url': 'http://womensworkbootsblack.menshoeidea05.com/discount-clarks-womens-lyme-regis-bootblack10-m-us/', 'display_url': 'womensworkbootsblack.menshoeidea05.com/discount-clark…'}]}","{'description': 'easter basket\r\nchristmas lighted decorations\r\neaster presents\r\nhalloween yard decor\r\neaster garland\r\nnativity outdoor decorations\r\nfall garden decorations', 'public_metrics': {'followers_count': 55, 'following_count': 24, 'tweet_count': 82685, 'listed_count': 1}, 'username': 'Natachaps1', 'name': 'Natacha Tutoky', 'created_at': '2012-03-11T02:13:42.000Z', 'location': 'Palm Bay'}",Natachaps1,Palm Bay,Florida,Brevard County,United States,"Brevard County,Florida",2012,0,0
9187779160,New article about how #healing from #Lyme is like riding a train. Read about it on Lymenaide: http://tinyurl.com/ya7p2yn,62039709,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-02-16T14:56:25.000Z,,9187779160,everyone,Twitter Web Client,,,"{'hashtags': [{'start': 22, 'end': 30, 'tag': 'healing'}, {'start': 36, 'end': 41, 'tag': 'Lyme'}]}","{'username': 'eatingfreely', 'description': 'Gluten free, allergy friendly, whole foods recipes from a creative Lymie who digs natural health, sustainability, music, and positivity.', 'location': 'Minneapolis', 'public_metrics': {'followers_count': 1094, 'following_count': 453, 'tweet_count': 3869, 'listed_count': 110}, 'name': 'Kim Christensen', 'created_at': '2009-08-01T14:08:13.000Z'}",eatingfreely,Minneapolis,Minnesota,Hennepin County,United States,"Hennepin County,Minnesota",2010,1,1
3.22E+17,"So there, all you who say there's no Lyme in southern California! http://t.co/1XxIEzGuBc",25054096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-11T23:35:08.000Z,,3.22E+17,everyone,Facebook,,,"{'urls': [{'start': 66, 'end': 88, 'url': 'http://t.co/1XxIEzGuBc', 'expanded_url': 'http://fb.me/2gAmyrr3j', 'display_url': 'fb.me/2gAmyrr3j'}], 'annotations': [{'start': 54, 'end': 63, 'probability': 0.7864, 'type': 'Place', 'normalized_text': 'California'}]}","{'description': 'Student of the Mind, Body, and Soul. MA in Clinical Psychology, Antioch University Los Angeles. AMFT@Tree of Life Healing', 'public_metrics': {'followers_count': 1282, 'following_count': 2184, 'tweet_count': 40236, 'listed_count': 106}, 'username': 'Solasdesigns', 'name': 'Sandi Bohle, MA, MFA, AMFT', 'created_at': '2009-03-18T10:34:46.000Z', 'location': 'Los Angeles'}",Solasdesigns,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2013,1,0
18657397920,HAPPY MOTHA FUCKIN BURFDAY BRO!!! MICKEY LYME LYTE IN THE LYTE TONITE!!! LETS DO IT!!,108062550,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-07-16T04:05:31.000Z,,18657397920,everyone,Twitter Web Client,,,"{'annotations': [{'start': 34, 'end': 61, 'probability': 0.281, 'type': 'Product', 'normalized_text': 'MICKEY LYME LYTE IN THE LYTE'}]}","{'public_metrics': {'followers_count': 190, 'following_count': 483, 'tweet_count': 9276, 'listed_count': 1}, 'description': ""Trying to make sense of this fcked up world. making it is crucial for my existence my goal is to never be forgotten even if fame isn't my destiny, lyricalteeze"", 'username': 'LyricalTeezeInc', 'created_at': '2010-01-24T18:20:49.000Z', 'location': 'South beach fl.', 'name': 'Lyrical Teeze'}",LyricalTeezeInc,Miami,Florida,Miami-Dade County,United States,"Miami-Dade County,Florida",2010,0,0
1.31E+18,Anybody else dealing with insomnia? I wonder is it Lyme or my many disorders? 🤔 https://t.co/Cx5DcMdZQP,1685998808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-09-20T12:31:29.000Z,,1.31E+18,everyone,Twitter for Android,,,"{'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/Cx5DcMdZQP', 'expanded_url': 'https://twitter.com/Peytona432/status/1307658641164718081/photo/1', 'display_url': 'pic.twitter.com/Cx5DcMdZQP'}]}","{'name': 'Peyton Leonard', 'username': 'Peytona432', 'public_metrics': {'followers_count': 1772, 'following_count': 1337, 'tweet_count': 2170, 'listed_count': 12}, 'description': 'Musician and Author of Lyme & Not the Fruit. Twitch Affiliate. Team @HeartSupport\n\nNeed help growing as a musician? Click the link below for a freebie! 👇', 'created_at': '2013-08-20T14:59:35.000Z', 'location': 'Colorado Springs, CO'}",Peytona432,Colorado Springs,Colorado,El Paso County,United States,"El Paso County,Colorado",2020,1,0
1.34E+18,@Rebekah603 Sorry. I know some folks with Lyme and it’s rough. Praying for you.,16523905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-12-17T05:55:54.000Z,1.23E+18,1.34E+18,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1339427578625421314'}]",,"{'annotations': [{'start': 42, 'end': 45, 'probability': 0.4387, 'type': 'Person', 'normalized_text': 'Lyme'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'Rebekah603', 'id': '1228350813749366785'}]}","{'public_metrics': {'followers_count': 217969, 'following_count': 5833, 'tweet_count': 83644, 'listed_count': 1035}, 'location': 'Nashville, TN', 'name': 'Robby Starbuck', 'created_at': '2008-09-30T04:41:29.000Z', 'description': 'Running for US Congress in Middle Tennessee #TN5 • Cuban American 🇺🇸 • Director/Producer • Free Thinker • Proud Dad • ❤️ @LandonStarbuck • Donate to my race⬇️', 'username': 'robbystarbuck'}",robbystarbuck,Nashville,Tennessee,Davidson County,United States,"Davidson County,Tennessee",2020,1,0
6.79E+17,David Foster -- Yolanda's No Faker ... Her Lyme Disease is Legit https://t.co/624Wp7j0ww  via @TMZ,35384082,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-12-22T19:24:37.000Z,,6.79E+17,everyone,Twitter for iPhone,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029034853', 'name': 'TMZ'}}]","{'mentions': [{'start': 94, 'end': 98, 'username': 'TMZ', 'id': '16331010'}], 'urls': [{'start': 65, 'end': 88, 'url': 'https://t.co/624Wp7j0ww', 'expanded_url': 'http://www.tmz.com/2015/12/22/david-foster-yolanda-lyme-disease-real', 'display_url': 'tmz.com/2015/12/22/dav…'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.995, 'type': 'Person', 'normalized_text': 'David Foster'}, {'start': 16, 'end': 22, 'probability': 0.5749, 'type': 'Person', 'normalized_text': 'Yolanda'}]}","{'description': '', 'public_metrics': {'followers_count': 73, 'following_count': 487, 'tweet_count': 21028, 'listed_count': 5}, 'created_at': '2009-04-26T02:57:11.000Z', 'username': 'Jillybear57', 'name': 'Jill Tischer', 'location': 'Milwaukee, WI'}",Jillybear57,Milwaukee,Wisconsin,Milwaukee County,United States,"Milwaukee County,Wisconsin",2015,1,1
13495556449,"New Health tips: Ease for an Epidemic: Facts on Lyme, Symptoms of Lyme and What you Need to Cure Lyme Disease Today! http://bit.ly/9uQneQ",111610407,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-05-06T16:17:49.000Z,,13495556449,everyone,Twitter Web Client,,,,"{'public_metrics': {'followers_count': 4650, 'following_count': 0, 'tweet_count': 161869, 'listed_count': 47}, 'created_at': '2010-02-05T14:50:08.000Z', 'name': 'New2Movies', 'description': 'Share Animation Movies - Action Movies', 'username': 'new2movies', 'location': 'San Diego'}",new2movies,San Diego,California,San Diego County,United States,"San Diego County,California",2010,1,1
4.07E+17,Lyme Rally 2013: Brendan's account of this year's rally to Lyme Regis Our recently appointed Cruising Secretar... http://t.co/TzHoV5Jm25,189107220,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-12-01T13:08:32.000Z,,4.07E+17,everyone,twitterfeed,,,"{'urls': [{'start': 114, 'end': 136, 'url': 'http://t.co/TzHoV5Jm25', 'expanded_url': 'http://bit.ly/IwMuiP', 'display_url': 'bit.ly/IwMuiP'}], 'annotations': [{'start': 17, 'end': 23, 'probability': 0.831, 'type': 'Person', 'normalized_text': 'Brendan'}, {'start': 59, 'end': 68, 'probability': 0.4986, 'type': 'Place', 'normalized_text': 'Lyme Regis'}]}","{'public_metrics': {'followers_count': 355, 'following_count': 21, 'tweet_count': 1744, 'listed_count': 4}, 'created_at': '2010-09-10T12:06:38.000Z', 'description': 'This is the Official Twitter Feed of the Royal Naval Sailing Association', 'name': 'RNSA', 'location': 'Portsmouth', 'username': 'RNSAORGUK'}",RNSAORGUK,Portsmouth,Iowa,Shelby County,United States,"Shelby County,Iowa",2013,0,0
2.18E+17,LymeJournal: Lyme Disease &amp; Babesiosis: Updates on Diagnosis and Treatment 2011 - Ri...: http… http://t.co/oUhFsx0X,59955964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-06-26T20:33:33.000Z,,2.18E+17,everyone,Google,,,"{'urls': [{'start': 99, 'end': 119, 'url': 'http://t.co/oUhFsx0X', 'expanded_url': 'http://goo.gl/fb/Csh8X', 'display_url': 'goo.gl/fb/Csh8X'}]}","{'username': 'BiteOfAMosquito', 'location': 'Spokane, WA', 'description': 'Eastern Washington University Disease Ecology Lab. This site is intended to be a one-stop source of curated news and information on vectors and their pathogens.', 'public_metrics': {'followers_count': 2707, 'following_count': 2312, 'tweet_count': 113750, 'listed_count': 245}, 'created_at': '2009-07-25T02:30:25.000Z', 'name': 'Bite of A Mosquito'}",BiteOfAMosquito,Spokane,Washington,Spokane County,United States,"Spokane County,Washington",2012,1,1
2.01E+17,Lyme disease sucks dick. Fucking whore. Whatever though.,108045933,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-05-11T16:54:15.000Z,,2.01E+17,everyone,Twitter Web Client,,,,"{'location': 'Brockton, MA', 'created_at': '2010-01-24T17:04:03.000Z', 'public_metrics': {'followers_count': 1353, 'following_count': 424, 'tweet_count': 32860, 'listed_count': 22}, 'description': '@VydleSinez x Chuck | MGMT: samueljohn@gainingnotoriety | ""Expect The Unexpected"": https://t.co/75zOwBgg6E', 'name': 'Notoriety', 'username': 'NotorietyMusic'}",NotorietyMusic,Brockton,Massachusetts,Plymouth County,United States,"Plymouth County,Massachusetts",2012,1,1
1.41E+18,This is what a sexy Lyme flare looks like. Is nebulizing in bed a fetish yet? It is now! https://t.co/HeOfLHY1NP,3365373556,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 15, 'quote_count': 0}",2021-06-17T23:31:16.000Z,,1.41E+18,everyone,Twitter for Android,,,"{'urls': [{'start': 89, 'end': 112, 'url': 'https://t.co/HeOfLHY1NP', 'expanded_url': 'https://twitter.com/CourtRundell/status/1405669402926743555/photo/1', 'display_url': 'pic.twitter.com/HeOfLHY1NP'}]}","{'description': 'Health Writer, Speaker, Advocate & Coach. The impossible is possible. \n\nhttps://t.co/0RM5ta1Ntd…', 'created_at': '2015-07-08T03:31:16.000Z', 'name': 'Courtney Rundell', 'username': 'thecourtrundell', 'public_metrics': {'followers_count': 7646, 'following_count': 4667, 'tweet_count': 61949, 'listed_count': 77}, 'location': 'Los Angeles'}",thecourtrundell,Los Angeles,California,Los Angeles County,United States,"Los Angeles County,California",2021,1,0
3.67E+17,"MT @nytopinion ""Deconstructing #Lyme disease: common, chronic and controversial. http://t.co/c2ZaaAtuba""",560567222,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-08-12T23:34:16.000Z,,3.67E+17,everyone,Twitter Web Client,,,"{'mentions': [{'start': 3, 'end': 14, 'username': 'nytopinion', 'id': '16686144'}], 'hashtags': [{'start': 31, 'end': 36, 'tag': 'Lyme'}], 'urls': [{'start': 81, 'end': 103, 'url': 'http://t.co/c2ZaaAtuba', 'expanded_url': 'http://nyti.ms/164ZZ0m', 'display_url': 'nyti.ms/164ZZ0m'}]}","{'name': 'Pathfinders Medical', 'username': 'PathfindersMed', 'public_metrics': {'followers_count': 187, 'following_count': 429, 'tweet_count': 569, 'listed_count': 13}, 'description': 'Care optimization across the healthcare industry.  Serving patients, providers, and technology developers.', 'created_at': '2012-04-22T20:17:35.000Z', 'location': 'Palo Alto, CA'}",PathfindersMed,Palo Alto,California,Santa Clara County,United States,"Santa Clara County,California",2013,1,1
1.38E+18,From @BCgenius What does Waterford have over East Lyme? Try everything https://t.co/AqQiIzXTFh via @thedayct,268006637,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2021-04-10T20:45:29.000Z,,1.38E+18,everyone,Twitter Web App,,,"{'annotations': [{'start': 25, 'end': 33, 'probability': 0.798, 'type': 'Place', 'normalized_text': 'Waterford'}, {'start': 45, 'end': 53, 'probability': 0.5284, 'type': 'Place', 'normalized_text': 'East Lyme'}], 'mentions': [{'start': 5, 'end': 14, 'username': 'BCgenius', 'id': '27920368'}, {'start': 99, 'end': 108, 'username': 'thedayct', 'id': '29271212'}], 'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/AqQiIzXTFh', 'expanded_url': 'https://www.theday.com/article/20210410/SPORT01/210419952', 'display_url': 'theday.com/article/202104…', 'status': 200, 'unwound_url': 'https://www.theday.com/article/20210410/SPORT01/210419952'}]}","{'name': 'The Day sports', 'location': 'New London, CT', 'description': 'We blanket NL County, from its 15 high schools, 4 colleges and 2 prep schools to the Connecticut Sun ... and have you heard of UConn? Huskies are covered, too.', 'username': 'TheDayCTsports', 'public_metrics': {'followers_count': 628, 'following_count': 134, 'tweet_count': 1358, 'listed_count': 9}, 'created_at': '2011-03-18T00:03:09.000Z'}",TheDayCTsports,New London,Connecticut,New London County,United States,"New London County,Connecticut",2021,0,0
4.73E+15,"@Luv_LyMe doesn't matter how you say it,she's gonna think you're hating,lol!",34722919,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2010-11-17T03:10:48.000Z,24918164,4.73E+15,everyone,ÜberSocialOrig,"[{'type': 'replied_to', 'id': '4732846929354753'}]",,,"{'username': 'PrettieBirdie', 'name': 'Prophetess Chicki', 'location': 'Chicago, IL', 'public_metrics': {'followers_count': 571, 'following_count': 510, 'tweet_count': 21463, 'listed_count': 47}, 'description': ""Jesus Christ Believer. Writer. Web designer. Creative. Product Junkie. Lover & God's Daughter. Follow my journey to discover my destiny."", 'created_at': '2009-04-23T20:42:03.000Z'}",PrettieBirdie,Chicago,Illinois,Cook County,United States,"Cook County,Illinois",2010,0,0
