cty_st,tweets_2010,tweets_2011,tweets_2012,tweets_2013,tweets_2014,tweets_2015,tweets_2016,tweets_2017,tweets_2018,tweets_2019,Ctyname,Stname,Cases2010,Cases2011,Cases2012,Cases2013,Cases2014,Cases2015,Cases2016,Cases2017,Cases2018,Cases2019
"Perry County,Indiana",0,0,0,0,0,1,1,0,0,0,Perry County,Indiana,0,1,0,0,0,0,2,0,0,0
"Pike County,Indiana",0,0,0,0,0,1,0,0,2,0,Pike County,Indiana,0,0,1,0,0,0,0,0,0,0
"Porter County,Indiana",1,0,2,0,3,0,7,6,6,10,Porter County,Indiana,7,15,15,19,16,13,18,19,20,11
"Posey County,Indiana",0,0,0,0,5,2,0,0,0,0,Posey County,Indiana,0,0,0,0,0,0,0,0,0,0
"Pulaski County,Indiana",0,0,0,0,0,1,1,0,0,0,Pulaski County,Indiana,3,0,0,0,1,3,2,1,4,1
"Putnam County,Indiana",0,0,0,0,0,0,1,2,1,0,Putnam County,Indiana,1,0,1,0,1,0,0,4,3,1
"Randolph County,Indiana",0,0,0,0,2,3,1,1,0,0,Randolph County,Indiana,0,0,0,0,0,0,0,0,0,0
"Ripley County,Indiana",0,0,0,0,1,0,0,0,0,0,Ripley County,Indiana,0,0,0,0,0,0,0,1,2,0
"Rush County,Indiana",0,0,0,0,0,0,0,1,0,0,Rush County,Indiana,0,0,0,0,0,0,0,0,0,0
"St. Joseph County,Indiana",0,2,6,8,12,40,7,20,8,10,St. Joseph County,Indiana,5,10,10,16,21,31,21,25,21,19
"Scott County,Indiana",0,0,0,3,1,0,3,3,0,0,Scott County,Indiana,0,0,0,0,0,0,0,0,0,0
"Shelby County,Indiana",0,0,0,1,0,0,1,0,0,0,Shelby County,Indiana,0,0,0,0,0,0,0,0,0,0
"Spencer County,Indiana",0,0,0,0,0,0,6,11,1,0,Spencer County,Indiana,0,0,0,0,0,0,0,1,1,0
"Starke County,Indiana",0,0,0,0,0,0,0,1,0,2,Starke County,Indiana,6,2,5,5,4,4,2,0,0,2
"Steuben County,Indiana",0,2,1,1,1,0,0,7,1,1,Steuben County,Indiana,0,0,0,0,0,0,0,0,0,1
"Sullivan County,Indiana",0,0,0,1,0,1,0,0,2,0,Sullivan County,Indiana,0,0,0,0,0,0,0,0,0,0
"Switzerland County,Indiana",0,0,0,0,0,1,0,0,0,0,Switzerland County,Indiana,0,0,0,0,0,0,0,0,0,0
"Tippecanoe County,Indiana",2,9,14,43,13,44,17,64,29,20,Tippecanoe County,Indiana,0,2,3,1,4,4,2,3,2,3
"Tipton County,Indiana",0,0,0,0,0,0,0,0,0,0,Tipton County,Indiana,0,0,0,0,0,0,0,0,0,0
"Union County,Indiana",0,0,0,0,0,0,0,0,0,0,Union County,Indiana,0,0,0,0,0,0,0,0,0,0
"Vanderburgh County,Indiana",1,4,2,5,7,19,2,4,9,4,Vanderburgh County,Indiana,2,0,2,0,0,0,0,3,0,2
"Vermillion County,Indiana",1,2,0,0,0,0,0,0,0,0,Vermillion County,Indiana,0,0,0,0,0,0,0,0,1,1
"Vigo County,Indiana",0,0,0,1,1,2,4,5,4,1,Vigo County,Indiana,0,1,0,0,1,0,1,5,0,1
"Wabash County,Indiana",1,1,0,0,1,0,1,0,2,0,Wabash County,Indiana,1,0,0,0,1,0,0,2,0,0
"Warren County,Indiana",0,0,0,0,0,0,0,0,0,0,Warren County,Indiana,0,1,0,0,0,1,0,0,0,0
"Warrick County,Indiana",0,0,0,1,0,0,0,1,1,1,Warrick County,Indiana,1,0,0,2,0,0,0,0,1,0
"Washington County,Indiana",0,0,0,0,0,0,0,0,0,0,Washington County,Indiana,0,0,0,0,0,1,0,0,0,0
"Wayne County,Indiana",0,0,0,1,1,2,2,3,1,4,Wayne County,Indiana,0,0,0,0,0,0,0,0,0,0
"Wells County,Indiana",0,0,0,0,0,0,0,0,0,0,Wells County,Indiana,0,0,0,0,0,0,0,1,0,0
"White County,Indiana",0,0,0,0,0,0,0,0,0,0,White County,Indiana,0,0,0,0,0,3,1,1,1,1
"Whitley County,Indiana",0,0,0,0,2,0,0,0,0,0,Whitley County,Indiana,0,0,0,0,0,0,0,0,0,0
"Indiana,Indiana",0,0,0,0,0,0,0,0,0,0,Indiana,Indiana,12,10,7,19,15,26,32,0,0,62
"Adair County,Iowa",0,0,0,1,0,1,0,0,0,0,Adair County,Iowa,0,0,0,0,0,0,0,0,1,0
"Adams County,Iowa",0,0,0,0,0,0,0,0,0,0,Adams County,Iowa,0,0,0,0,0,0,0,0,0,0
"Allamakee County,Iowa",0,0,0,0,0,0,0,0,0,0,Allamakee County,Iowa,1,11,11,9,4,5,7,2,10,3
"Appanoose County,Iowa",0,1,0,0,0,0,0,0,0,0,Appanoose County,Iowa,0,0,0,0,0,0,0,0,1,3
"Audubon County,Iowa",0,0,0,0,0,0,0,0,0,0,Audubon County,Iowa,0,0,0,0,0,0,0,0,0,0
"Benton County,Iowa",0,0,0,0,0,2,0,1,0,0,Benton County,Iowa,0,2,0,4,0,14,3,9,5,5
"Black Hawk County,Iowa",0,6,3,16,13,81,60,31,7,7,Black Hawk County,Iowa,1,3,5,6,2,8,3,7,4,5
"Boone County,Iowa",0,1,1,1,0,0,0,2,0,1,Boone County,Iowa,1,0,3,4,0,5,0,2,3,3
"Bremer County,Iowa",0,0,2,1,30,3,0,2,1,0,Bremer County,Iowa,0,0,1,3,0,0,0,1,1,1
"Buchanan County,Iowa",0,0,0,0,0,0,0,0,0,0,Buchanan County,Iowa,0,0,1,3,1,3,4,0,3,1
"Buena Vista County,Iowa",0,0,0,0,0,0,0,0,0,0,Buena Vista County,Iowa,0,0,0,0,0,0,0,1,0,0
"Butler County,Iowa",0,0,0,0,0,0,0,0,0,0,Butler County,Iowa,0,1,0,2,0,1,0,0,0,0
"Calhoun County,Iowa",0,0,0,0,0,0,0,0,0,0,Calhoun County,Iowa,0,0,0,0,0,0,0,0,0,1
"Carroll County,Iowa",1,0,0,3,0,1,0,0,0,0,Carroll County,Iowa,0,0,0,0,0,0,0,0,0,0
"Cass County,Iowa",0,2,0,0,0,0,0,1,1,1,Cass County,Iowa,0,0,0,1,0,0,0,0,1,0
"Cedar County,Iowa",0,1,0,0,0,1,0,0,0,4,Cedar County,Iowa,1,1,0,0,0,1,5,4,1,1
"Cerro Gordo County,Iowa",0,1,0,0,0,0,0,0,1,1,Cerro Gordo County,Iowa,1,0,0,1,1,1,0,2,2,2
"Cherokee County,Iowa",0,0,0,0,0,1,0,0,0,0,Cherokee County,Iowa,0,0,0,0,0,0,0,1,0,0
"Chickasaw County,Iowa",0,0,0,0,0,1,0,0,0,0,Chickasaw County,Iowa,1,0,2,1,0,0,2,1,1,2
"Clarke County,Iowa",0,0,0,0,0,0,0,0,0,0,Clarke County,Iowa,0,0,0,0,0,0,0,0,0,0
"Clay County,Iowa",0,0,0,0,1,0,0,0,0,0,Clay County,Iowa,0,0,0,0,0,0,0,0,0,0
"Clayton County,Iowa",0,0,0,0,0,1,2,1,0,1,Clayton County,Iowa,10,13,12,17,6,14,12,16,8,17
"Clinton County,Iowa",0,1,0,0,0,1,0,0,1,0,Clinton County,Iowa,0,1,3,2,6,5,4,0,1,4
"Crawford County,Iowa",1,0,2,1,0,0,1,0,0,0,Crawford County,Iowa,0,0,0,0,0,0,0,0,0,1
"Dallas County,Iowa",0,1,2,1,1,0,2,4,0,3,Dallas County,Iowa,0,0,1,1,2,4,2,3,4,7
"Davis County,Iowa",0,0,0,1,5,0,2,0,0,0,Davis County,Iowa,0,0,0,1,1,0,0,0,1,3
"Decatur County,Iowa",0,0,0,0,0,0,0,0,0,0,Decatur County,Iowa,0,0,0,1,0,1,0,0,1,2
"Delaware County,Iowa",0,0,0,0,0,0,0,1,0,1,Delaware County,Iowa,1,0,2,7,0,9,5,3,2,4
"Des Moines County,Iowa",4,2,0,0,1,3,5,0,0,0,Des Moines County,Iowa,0,2,0,5,4,2,1,1,2,1
"Dickinson County,Iowa",1,0,0,0,1,2,0,1,2,2,Dickinson County,Iowa,0,0,0,0,0,1,0,1,2,1
"Dubuque County,Iowa",1,0,0,1,6,7,5,6,12,6,Dubuque County,Iowa,5,12,9,29,17,27,22,36,33,30
"Emmet County,Iowa",0,0,0,0,0,0,1,0,0,1,Emmet County,Iowa,0,0,0,0,0,0,1,1,0,0
"Fayette County,Iowa",0,1,6,2,0,1,5,3,1,1,Fayette County,Iowa,2,3,4,1,1,2,4,3,3,1
"Floyd County,Iowa",0,3,0,1,0,0,0,0,0,0,Floyd County,Iowa,0,0,1,1,1,0,0,2,0,1
"Franklin County,Iowa",0,0,0,0,0,0,1,0,1,0,Franklin County,Iowa,1,0,0,0,0,0,0,0,0,0
"Fremont County,Iowa",0,0,1,0,1,0,0,0,1,0,Fremont County,Iowa,0,0,0,0,0,0,0,0,0,0
"Greene County,Iowa",0,0,0,0,0,0,0,0,0,0,Greene County,Iowa,0,0,0,0,0,0,0,0,0,0
"Grundy County,Iowa",0,0,0,3,0,1,0,0,1,0,Grundy County,Iowa,0,0,0,0,0,0,0,2,0,0
"Guthrie County,Iowa",0,0,1,0,0,0,0,0,0,0,Guthrie County,Iowa,0,0,0,0,0,0,0,0,0,1
"Hamilton County,Iowa",0,0,0,0,0,4,0,0,0,0,Hamilton County,Iowa,1,0,1,1,1,0,0,0,1,0
"Hancock County,Iowa",0,0,1,1,1,0,0,0,0,0,Hancock County,Iowa,0,1,0,0,0,0,0,0,0,0
"Hardin County,Iowa",0,0,0,0,0,0,0,1,4,0,Hardin County,Iowa,0,1,1,3,1,0,1,1,0,1
"Harrison County,Iowa",0,0,0,0,0,0,0,0,1,0,Harrison County,Iowa,0,0,0,0,0,0,0,0,0,0
"Henry County,Iowa",1,2,1,5,2,7,1,1,1,1,Henry County,Iowa,0,0,1,1,1,1,0,0,2,4
"Howard County,Iowa",0,1,0,0,0,0,0,0,0,0,Howard County,Iowa,0,0,0,1,0,1,0,1,0,1
"Humboldt County,Iowa",0,1,0,0,0,1,0,0,0,0,Humboldt County,Iowa,0,0,0,0,0,0,0,0,0,0
"Ida County,Iowa",0,0,0,0,0,0,0,0,0,0,Ida County,Iowa,0,0,0,0,0,1,0,0,0,0
"Iowa County,Iowa",0,0,0,0,0,0,0,0,0,0,Iowa County,Iowa,2,0,1,5,2,1,3,0,3,3
"Jackson County,Iowa",0,0,1,0,0,0,0,0,5,0,Jackson County,Iowa,4,4,3,12,10,8,6,7,4,6
"Jasper County,Iowa",0,0,0,0,0,0,0,0,0,4,Jasper County,Iowa,1,0,1,1,3,0,1,2,2,0
"Jefferson County,Iowa",0,1,1,2,1,1,1,2,1,0,Jefferson County,Iowa,0,0,1,0,3,3,2,1,4,4
"Johnson County,Iowa",10,4,13,30,8,13,11,19,23,11,Johnson County,Iowa,24,13,26,40,42,66,38,43,58,57
"Jones County,Iowa",0,0,0,0,0,0,0,3,1,0,Jones County,Iowa,0,0,1,0,0,3,1,4,2,1
"Keokuk County,Iowa",0,0,0,0,1,0,0,0,0,0,Keokuk County,Iowa,0,0,1,0,0,1,1,1,1,1
"Kossuth County,Iowa",0,0,0,1,0,0,4,0,0,0,Kossuth County,Iowa,1,0,0,0,1,0,1,0,0,0
"Lee County,Iowa",0,0,0,0,0,0,1,0,0,0,Lee County,Iowa,0,0,1,0,2,2,0,0,4,1
"Linn County,Iowa",6,7,6,7,13,13,12,17,18,18,Linn County,Iowa,8,10,13,15,19,39,42,33,47,40
"Louisa County,Iowa",0,0,0,0,0,0,0,0,0,1,Louisa County,Iowa,0,0,3,0,1,1,0,0,0,2
"Lucas County,Iowa",0,0,0,0,1,0,0,0,0,1,Lucas County,Iowa,0,0,0,1,0,0,0,0,0,0
"Lyon County,Iowa",0,0,0,0,1,0,1,1,1,0,Lyon County,Iowa,0,0,0,0,0,0,0,0,0,0
"Madison County,Iowa",0,0,0,0,0,1,0,1,0,0,Madison County,Iowa,0,2,0,1,0,2,0,0,0,0
"Mahaska County,Iowa",0,2,0,0,0,0,0,1,9,0,Mahaska County,Iowa,0,0,1,1,0,4,0,0,1,4
"Marion County,Iowa",0,0,0,0,1,0,0,9,10,1,Marion County,Iowa,0,1,4,4,9,6,3,1,2,4
"Marshall County,Iowa",0,0,6,0,0,3,1,1,1,0,Marshall County,Iowa,0,0,2,1,0,5,2,2,2,0
"Mills County,Iowa",0,0,0,0,1,0,0,1,1,0,Mills County,Iowa,0,0,0,0,0,0,0,0,0,0
"Mitchell County,Iowa",0,0,0,0,0,0,0,1,0,1,Mitchell County,Iowa,0,0,1,0,0,0,0,0,0,0
"Monona County,Iowa",0,0,0,0,1,2,0,0,0,0,Monona County,Iowa,0,0,0,0,0,0,0,0,0,0
"Monroe County,Iowa",0,0,0,0,0,0,0,0,8,10,Monroe County,Iowa,0,0,1,1,1,1,0,0,2,0
"Montgomery County,Iowa",0,0,0,0,0,0,1,0,0,0,Montgomery County,Iowa,0,0,1,0,0,2,0,0,0,0
"Muscatine County,Iowa",0,0,0,0,0,0,0,0,1,1,Muscatine County,Iowa,2,1,7,8,11,11,7,2,7,3
"O'Brien County,Iowa",0,0,0,0,0,0,0,0,0,0,O'Brien County,Iowa,0,0,0,0,0,0,0,0,0,0
"Osceola County,Iowa",0,1,0,0,0,0,0,0,0,1,Osceola County,Iowa,0,0,0,0,0,0,1,0,0,0
"Page County,Iowa",0,0,0,0,0,0,0,0,0,0,Page County,Iowa,0,0,0,0,0,1,0,0,0,2
"Palo Alto County,Iowa",0,0,0,0,0,0,0,0,0,0,Palo Alto County,Iowa,0,0,0,0,0,0,0,0,0,0
"Plymouth County,Iowa",0,0,0,0,0,0,0,0,0,1,Plymouth County,Iowa,1,0,0,0,0,0,0,0,1,0
"Pocahontas County,Iowa",0,0,0,0,0,0,0,0,0,0,Pocahontas County,Iowa,0,0,0,0,0,0,0,0,0,0
"Polk County,Iowa",7,16,9,27,29,64,52,48,30,27,Polk County,Iowa,4,3,10,8,18,17,14,21,11,22
"Pottawattamie County,Iowa",1,1,0,1,9,8,3,2,4,2,Pottawattamie County,Iowa,1,0,0,1,0,1,0,3,2,0
"Poweshiek County,Iowa",0,0,0,0,0,0,0,0,0,0,Poweshiek County,Iowa,1,0,1,2,2,0,1,0,1,3
"Ringgold County,Iowa",0,1,0,0,0,0,0,0,0,0,Ringgold County,Iowa,0,0,0,0,0,0,0,1,0,0
"Sac County,Iowa",0,0,0,0,0,0,0,0,0,0,Sac County,Iowa,0,0,0,0,0,0,0,0,0,0
"Scott County,Iowa",1,4,3,2,3,16,7,12,17,8,Scott County,Iowa,3,3,11,12,13,14,8,14,11,9
"Shelby County,Iowa",0,0,0,0,0,0,0,0,0,0,Shelby County,Iowa,0,0,0,0,0,0,0,0,1,0
"Sioux County,Iowa",1,1,0,2,0,0,0,0,0,0,Sioux County,Iowa,0,0,1,0,0,3,0,1,0,0
"Story County,Iowa",0,2,8,5,1,7,8,8,7,5,Story County,Iowa,0,1,2,3,2,3,5,5,1,3
"Tama County,Iowa",0,0,0,0,0,1,0,0,0,0,Tama County,Iowa,0,0,0,0,0,0,0,2,2,2
"Taylor County,Iowa",0,0,0,0,0,0,0,1,0,0,Taylor County,Iowa,0,0,0,0,0,0,0,0,0,0
"Union County,Iowa",0,1,0,0,0,0,0,0,0,0,Union County,Iowa,0,1,0,0,0,0,0,0,0,0
"Van Buren County,Iowa",0,0,0,2,0,0,0,0,0,0,Van Buren County,Iowa,0,0,0,0,0,0,0,0,0,2
"Wapello County,Iowa",0,1,0,0,0,0,1,1,10,11,Wapello County,Iowa,0,1,2,2,0,3,2,0,1,6
"Warren County,Iowa",0,0,0,0,0,2,0,0,0,0,Warren County,Iowa,0,2,0,0,0,1,4,0,2,6
"Washington County,Iowa",0,0,0,0,6,6,0,0,0,1,Washington County,Iowa,1,0,1,3,2,4,5,0,3,1
"Wayne County,Iowa",0,0,0,0,0,1,0,0,0,0,Wayne County,Iowa,0,0,0,0,0,1,1,0,0,0
"Webster County,Iowa",0,1,0,1,0,8,4,5,4,1,Webster County,Iowa,0,0,2,3,0,1,1,2,5,2
"Winnebago County,Iowa",0,0,0,0,0,0,0,0,0,0,Winnebago County,Iowa,0,0,1,1,0,2,0,1,0,1
"Winneshiek County,Iowa",0,0,1,1,0,0,2,1,1,0,Winneshiek County,Iowa,5,6,8,13,4,6,7,8,9,10
"Woodbury County,Iowa",1,3,0,2,2,8,3,6,3,5,Woodbury County,Iowa,0,0,0,3,0,0,0,1,1,1
"Worth County,Iowa",0,2,4,5,2,6,3,9,30,9,Worth County,Iowa,1,1,0,0,0,0,0,0,0,1
"Wright County,Iowa",0,0,2,1,0,8,0,0,2,0,Wright County,Iowa,0,0,0,1,0,0,0,0,0,0
"Iowa,Iowa",0,0,0,0,0,0,0,0,0,0,Iowa,Iowa,0,0,0,0,0,0,0,0,0,0
"Allen County,Kansas",0,0,0,0,0,0,0,1,1,1,Allen County,Kansas,0,0,0,0,0,0,0,0,2,2
"Anderson County,Kansas",1,1,0,0,0,0,0,0,0,1,Anderson County,Kansas,0,0,1,0,0,0,0,0,0,0
"Atchison County,Kansas",0,0,0,0,0,0,0,0,1,0,Atchison County,Kansas,0,0,0,0,0,0,0,0,0,0
"Barber County,Kansas",0,0,1,1,0,0,0,0,0,0,Barber County,Kansas,0,0,0,0,0,0,0,0,1,0
"Barton County,Kansas",2,0,0,0,0,0,1,0,0,0,Barton County,Kansas,0,0,0,0,0,0,1,0,0,0
"Bourbon County,Kansas",0,0,1,0,0,0,1,0,0,0,Bourbon County,Kansas,0,1,0,0,0,0,1,1,1,1
"Brown County,Kansas",0,0,0,0,0,0,0,0,0,0,Brown County,Kansas,0,0,0,0,0,0,0,0,0,0
"Butler County,Kansas",0,0,0,1,1,1,0,1,4,0,Butler County,Kansas,0,1,0,0,1,0,1,0,0,0
"Chase County,Kansas",0,0,0,0,0,0,0,0,1,0,Chase County,Kansas,0,0,0,0,0,0,0,0,0,1
"Chautauqua County,Kansas",0,0,0,0,0,0,0,0,0,0,Chautauqua County,Kansas,0,0,0,0,0,0,0,0,0,0
"Cherokee County,Kansas",3,8,22,20,24,28,18,22,22,13,Cherokee County,Kansas,0,1,0,0,1,0,1,0,1,0
"Cheyenne County,Kansas",0,0,0,0,0,0,0,0,0,0,Cheyenne County,Kansas,0,0,0,0,0,0,0,0,0,0
"Clark County,Kansas",0,1,0,0,0,0,0,0,0,0,Clark County,Kansas,0,0,0,0,0,0,0,0,0,0
"Clay County,Kansas",0,0,1,0,0,0,0,4,0,0,Clay County,Kansas,0,0,0,0,0,0,0,0,0,0
"Cloud County,Kansas",0,0,0,0,0,0,0,0,0,0,Cloud County,Kansas,0,0,0,1,0,0,0,0,0,0
"Coffey County,Kansas",0,0,0,0,0,1,0,0,0,1,Coffey County,Kansas,0,0,0,1,0,0,0,0,0,0
"Comanche County,Kansas",0,0,0,2,0,1,0,0,0,0,Comanche County,Kansas,0,0,0,0,0,0,0,0,0,0
"Cowley County,Kansas",1,1,2,2,0,0,1,2,1,0,Cowley County,Kansas,0,1,0,0,0,0,0,2,1,0
"Crawford County,Kansas",0,0,0,0,1,1,0,1,3,1,Crawford County,Kansas,0,0,2,1,2,1,0,2,2,1
"Decatur County,Kansas",0,0,0,0,0,0,0,0,0,0,Decatur County,Kansas,0,0,0,0,0,0,0,0,0,0
"Dickinson County,Kansas",0,0,0,1,1,0,0,0,0,0,Dickinson County,Kansas,0,0,0,0,1,0,2,0,0,0
"Doniphan County,Kansas",0,0,0,0,0,0,0,0,0,0,Doniphan County,Kansas,0,0,0,0,0,0,0,0,0,0
"Douglas County,Kansas",206,14,21,14,16,21,21,15,4,7,Douglas County,Kansas,1,2,3,6,2,0,1,1,2,0
"Edwards County,Kansas",0,0,0,0,0,0,0,0,0,0,Edwards County,Kansas,0,0,0,0,0,0,0,0,0,0
"Elk County,Kansas",0,0,0,0,0,0,0,1,0,0,Elk County,Kansas,0,0,0,0,0,0,0,0,0,0
"Ellis County,Kansas",1,0,4,0,1,1,0,0,0,0,Ellis County,Kansas,0,0,0,0,0,0,0,0,0,0
"Ellsworth County,Kansas",0,0,0,0,0,0,0,0,0,0,Ellsworth County,Kansas,0,0,0,0,0,0,0,0,0,0
"Finney County,Kansas",0,0,0,0,0,0,0,0,0,0,Finney County,Kansas,0,0,0,0,0,0,0,0,0,1
"Ford County,Kansas",0,0,0,0,0,0,0,0,2,1,Ford County,Kansas,0,1,1,0,0,0,0,4,1,1
"Franklin County,Kansas",1,17,7,4,1,5,2,3,17,28,Franklin County,Kansas,0,0,0,1,0,0,1,0,0,0
"Geary County,Kansas",0,2,1,1,1,1,1,0,1,0,Geary County,Kansas,0,0,0,0,0,1,0,1,1,1
"Gove County,Kansas",0,0,0,1,0,0,1,2,0,1,Gove County,Kansas,0,0,0,0,0,0,0,0,0,0
"Graham County,Kansas",0,0,0,0,0,0,0,0,0,0,Graham County,Kansas,0,0,0,0,0,0,0,0,0,0
"Grant County,Kansas",0,0,0,0,0,0,0,0,0,0,Grant County,Kansas,0,0,0,0,0,0,0,0,0,0
"Gray County,Kansas",0,0,0,0,0,0,0,0,0,0,Gray County,Kansas,0,0,0,0,0,0,0,0,1,0
"Greeley County,Kansas",0,0,0,0,0,0,0,0,0,0,Greeley County,Kansas,0,0,0,0,0,0,0,0,0,0
"Greenwood County,Kansas",0,0,0,0,0,0,0,0,0,0,Greenwood County,Kansas,0,0,1,0,0,0,1,0,0,0
"Hamilton County,Kansas",0,0,0,0,0,0,0,0,0,0,Hamilton County,Kansas,0,0,0,0,0,0,0,0,0,0
"Harper County,Kansas",0,0,0,0,0,0,0,0,0,0,Harper County,Kansas,0,0,0,0,0,0,0,0,0,0
"Harvey County,Kansas",0,0,0,0,0,0,0,0,0,1,Harvey County,Kansas,0,0,0,0,0,0,0,0,0,1
"Haskell County,Kansas",0,0,0,0,0,0,0,0,0,0,Haskell County,Kansas,0,0,0,0,0,0,1,0,0,0
"Hodgeman County,Kansas",0,0,0,0,0,0,0,0,0,0,Hodgeman County,Kansas,0,0,0,0,0,0,0,0,0,0
"Jackson County,Kansas",0,0,1,0,0,0,0,0,0,0,Jackson County,Kansas,0,0,0,0,0,0,0,1,1,1
"Jefferson County,Kansas",0,0,0,0,0,0,0,0,0,0,Jefferson County,Kansas,0,0,0,0,0,0,0,0,1,1
"Jewell County,Kansas",0,0,0,0,0,0,0,0,0,0,Jewell County,Kansas,0,0,0,0,0,0,0,0,0,0
"Johnson County,Kansas",6,356,241,36,60,35,34,31,50,41,Johnson County,Kansas,5,3,5,7,3,5,7,5,6,4
"Kearny County,Kansas",0,0,0,0,0,0,0,0,0,0,Kearny County,Kansas,0,0,0,0,0,0,0,0,0,0
"Kingman County,Kansas",0,0,0,0,0,2,0,1,0,0,Kingman County,Kansas,0,0,1,0,0,0,0,1,0,0
"Kiowa County,Kansas",0,0,0,0,0,0,0,0,0,0,Kiowa County,Kansas,0,0,0,0,0,0,0,0,0,0
"Labette County,Kansas",0,0,1,0,0,0,0,0,0,0,Labette County,Kansas,0,0,0,2,1,1,1,1,1,3
"Lane County,Kansas",0,0,0,0,0,3,0,0,0,0,Lane County,Kansas,0,0,0,0,0,0,0,0,0,0
"Leavenworth County,Kansas",1,0,0,1,3,1,3,1,0,1,Leavenworth County,Kansas,0,2,0,0,1,1,1,3,1,2
"Lincoln County,Kansas",0,0,1,0,0,0,0,6,0,2,Lincoln County,Kansas,0,0,0,0,0,0,0,0,0,0
"Linn County,Kansas",0,0,0,0,0,0,0,0,0,0,Linn County,Kansas,0,0,0,0,1,0,0,0,0,0
"Logan County,Kansas",0,0,0,1,0,0,0,0,0,0,Logan County,Kansas,0,0,0,0,0,0,0,0,0,0
"Lyon County,Kansas",0,0,0,0,2,1,0,0,3,1,Lyon County,Kansas,0,0,0,1,0,0,3,1,0,0
"McPherson County,Kansas",0,0,0,1,1,0,3,1,0,0,McPherson County,Kansas,0,0,0,0,0,0,0,1,0,0
"Marion County,Kansas",0,1,0,0,0,0,0,0,0,1,Marion County,Kansas,0,0,0,1,0,0,0,0,0,0
"Marshall County,Kansas",0,0,2,0,0,0,1,0,1,4,Marshall County,Kansas,0,0,1,0,0,0,0,0,0,0
"Meade County,Kansas",0,0,0,0,0,2,0,0,0,0,Meade County,Kansas,0,0,0,0,0,0,0,0,0,0
"Miami County,Kansas",0,1,0,0,0,0,0,2,0,2,Miami County,Kansas,0,0,0,0,0,1,1,0,0,0
"Mitchell County,Kansas",0,0,0,0,0,2,0,0,0,0,Mitchell County,Kansas,0,0,0,0,0,0,0,0,0,0
"Montgomery County,Kansas",0,1,1,0,0,0,1,0,0,0,Montgomery County,Kansas,0,1,0,1,1,0,1,1,0,0
"Morris County,Kansas",0,0,0,0,0,0,0,0,0,0,Morris County,Kansas,0,0,0,1,0,1,0,0,0,0
"Morton County,Kansas",0,0,0,0,0,0,0,0,0,0,Morton County,Kansas,0,0,0,0,0,0,0,0,0,0
"Nemaha County,Kansas",0,0,0,0,0,1,0,0,0,0,Nemaha County,Kansas,0,0,1,0,0,0,0,0,0,0
"Neosho County,Kansas",0,0,0,0,0,0,0,0,0,1,Neosho County,Kansas,1,0,0,0,0,0,0,1,1,0
"Ness County,Kansas",0,0,0,0,0,0,0,0,0,0,Ness County,Kansas,0,0,0,0,0,0,0,0,0,0
"Norton County,Kansas",1,2,3,8,2,14,3,13,6,12,Norton County,Kansas,0,0,0,0,0,0,0,0,0,0
"Osage County,Kansas",0,0,1,0,0,0,0,0,1,0,Osage County,Kansas,0,0,0,0,0,0,0,0,0,1
"Osborne County,Kansas",0,0,0,0,0,0,0,2,1,0,Osborne County,Kansas,0,0,0,0,0,0,0,0,1,0
"Ottawa County,Kansas",0,0,0,0,1,0,0,1,0,0,Ottawa County,Kansas,0,0,0,0,0,1,0,0,0,0
"Pawnee County,Kansas",0,0,0,0,0,0,0,0,0,0,Pawnee County,Kansas,0,0,0,0,0,0,0,0,0,0
"Phillips County,Kansas",0,1,0,0,0,0,0,0,0,0,Phillips County,Kansas,0,0,0,0,0,0,0,0,0,0
"Pottawatomie County,Kansas",0,0,0,0,0,1,0,0,0,0,Pottawatomie County,Kansas,0,0,1,0,0,0,1,0,0,0
"Pratt County,Kansas",0,0,0,0,0,0,0,0,2,0,Pratt County,Kansas,0,0,0,0,0,0,0,1,1,0
"Rawlins County,Kansas",0,0,0,0,0,0,0,1,0,0,Rawlins County,Kansas,0,0,0,0,0,0,0,0,0,0
"Reno County,Kansas",0,1,0,0,1,3,12,17,5,7,Reno County,Kansas,0,0,0,1,0,0,2,2,0,3
"Republic County,Kansas",0,0,0,0,0,0,0,0,0,0,Republic County,Kansas,0,0,0,0,0,0,0,0,0,0
"Rice County,Kansas",0,0,0,0,0,0,2,1,0,0,Rice County,Kansas,0,0,0,0,0,0,1,0,0,0
"Riley County,Kansas",2,2,6,1,5,9,16,9,8,10,Riley County,Kansas,2,0,0,1,1,0,0,1,0,2
"Rooks County,Kansas",0,0,0,0,0,0,0,0,0,0,Rooks County,Kansas,0,0,0,0,0,0,0,1,0,0
"Rush County,Kansas",0,0,0,0,0,0,0,0,0,0,Rush County,Kansas,0,0,0,0,0,0,0,0,0,0
"Russell County,Kansas",0,1,0,0,0,0,0,0,0,0,Russell County,Kansas,0,0,0,0,0,0,0,0,0,1
"Saline County,Kansas",0,1,3,1,1,3,160,1,0,2,Saline County,Kansas,0,0,0,1,0,0,1,0,0,0
"Scott County,Kansas",0,0,0,0,0,0,0,0,0,0,Scott County,Kansas,0,0,0,0,0,0,0,0,0,0
"Sedgwick County,Kansas",23,29,48,68,113,148,45,20,22,8,Sedgwick County,Kansas,0,3,2,5,3,6,5,6,1,4
