,full_name,id
182,"Westwood, MA",00b3b29f37e1cd75
183,"Harrington, ME",f2460fab4df815b2
184,"Portsmouth, NH",fb3aafdc1555efcf
185,"Stratham, NH",00e1b9fa0f2e0770
186,"Alabama, USA",288de3df481163e8
187,"Hendersonville, NC",a6a4cafbb59f548b
188,"Ridge, NY",1c3eb349fc6d3929
189,"Medford, MA",c8e7273a81fab7c0
190,"Concord, NH",7b179e1b1fdd80d0
191,"Williston, FL",01e35886066981e0
192,"Clearwater, FL",700eeb799fa55a4b
193,"Sanford, ME",46634c3ba5a46fdb
194,"Herndon, VA",33d41d156b557913
195,"Sunnyvale, CA",45cadd6ef118ec9f
196,"Virginia Beach, VA",84229b03659050aa
197,"Southport, NY",50d23f3c2aff80d3
198,"Riverhead, NY",32a21896eecf6197
199,"Tallulah, LA",635b800a9767abcf
200,"Glen Cove, NY",98b71b41b2fa3cfe
201,"Morris Heights, Bronx",79bb7ab21b322784
202,"Virgin Islands, USA",5cbb8116c1f9ceef
203,"Charlotte, NC",512a8a4a4c4b4be0
204,"Riverside, MD",af5f9fc9117a6fc8
205,"North Lindenhurst, NY",60a3fa76c1422ebb
206,"Bernal Heights, San Francisco",be3e44a1ee8f48a6
207,"Levittown, PA",36561e80ad680e74
208,"Great Falls, VA",9995ea361f2dcfb2
209,"Braintree, MA",3846ebded61e1cc3
210,"Cambridge, MA",8193d87541f11dfb
211,"New Port Richey, FL",79dc2655046fbc40
212,"Closter, NJ",0e9d70267c50f090
213,"Minnesota, USA",9807c5c5f7a2c6ce
214,"Espy, PA",f9af2b6b30b4d562
215,"Peninsula, WA",b77b3d715ebe4a71
216,"Potomac, MD",6a83705c6ef0b6b0
217,"San Jose, CA",7d62cffe6f98f349
218,"Bath, ME",0b457456fb6eb9a1
219,"Wyndmoor, PA",a80dc20cc55dd4bc
0,"Connecticut, USA",e86b380cfefcced5
1,"Pittsburgh, PA",946ccd22e1c9cda1
2,"Orland Park, IL",0da8a6c990f02eed
3,"Gardiner, ME",7d17a1ac5711231a
4,"Middletown, CT",8c814b789b5f7574
5,"Austin, TX",c3f37afa9efcf94b
6,"Northwest Harwich, MA",32bcaa0873310167
7,"Hudson, WI",3d04ed647526c7cf
8,"Portland, OR",ac88a4f17a51c7fc
9,"Westfield, MA",e09538b2e39d94df
10,"New London, CT",6e9c054da607b539
11,"Massachusetts, USA",cd450c94084cbf9b
12,"Dunn, NC",d43da55c7d9f9025
13,"New York, NY",27485069891a7938
14,"St Paul, MN",60e2c37980197297
15,"Ames, IA",d6794586b08b7f9c
16,"New Jersey, USA",65b4760a2b411e11
17,"Los Altos, CA",6a4364ea6f987c10
18,"Alabama, USA",288de3df481163e8
19,"Ridge, NY",1c3eb349fc6d3929
20,"Herndon, VA",33d41d156b557913
21,"Northside, Ratliff",77d7dc975defad28
22,"Missouri, USA",2526edd24c06e60c
23,"Roslyn Heights, NY",0d12de399d3f8b55
24,"Ohio, USA",de599025180e2ee7
25,"Greenwood Village, CO",a4d5a00cbd823818
26,"Leesburg, VA",594ec79d61a7f536
27,"Lititz, PA",45753b4b6911b89e
28,"Ashland, OR",387221f842ada634
29,"West Des Moines, IA",4a9aecc7ad6b85e6
30,"North Liberty, IA",4fcfe63d23cdd9c3
31,"Orlando, FL",55b4f9e5c516e0b6
32,"California, USA",fbd6d2f5a4e4a15e
33,"Glens Falls, NY",4c171ffe0e48cd04
34,"Somerville, MA",ae845a49091f2727
35,"Mount Kisco, NY",8898efaeb359f85c
36,"Revere, MA",407b2c699286aab5
37,"Pennsylvania, USA",dd9c503d6c35364b
38,"Boston, MA",67b98f17fdcf20be
39,"New Orleans, LA",dd3b100831dd1763
40,"Concord, NH",1d7e15abac625a0f
41,"Bennington, VT",2d79789ff5369e2f
42,"Laguna Niguel, CA",ef28da43cdf17b3f
43,"Mountain View, CA",b19a2cc5134b7e0a
44,"New York, USA",94965b2c45386f87
45,"Coral Springs, FL",6241025d720c4971
46,"Orwigsburg, PA",1377f4995731468e
47,"Arkansas, USA",e8ad2641c1cb666c
48,"Vermont, USA",9aa25269f04766ab
49,"Nashua, NH",db6cee8d55fe4a29
50,"College Park, GA",1703b859c254a0f9
51,"Niantic, CT",6b24fd2834eaa53c
52,"Scituate, RI",31ef6a711ef7ade7
53,"Kendale Lakes, FL",c28ef1055654ebbb
54,"East Quogue, NY",3b390fad7780d517
55,"Oregon, USA",df7fd3a3b9eff7ee
56,"Marion, IL",4e6b81828d453a7a
57,"Kentucky, USA",6ffcf3b0b904bbcb
58,"Deerfield Beach, FL",4ebdbc556ccd2f12
59,"Cameron Park, CA",0f2405443201a34d
60,"Romulus, MI",781e991b9f95b37f
61,"Pearl River, NY",01d7322a3937ed14
62,"Tennessee, USA",7f7d58e5229c6b6c
63,"Fairmont, MN",1f518b2f8413dcbb
64,"Lyme, CT",6403bec64f4507de
65,"Syracuse, NY",138181506c13418e
66,"Texas, USA",e0060cda70f5f341
67,"Mansfield Center, MA",6421019234d41e76
68,"Lauderdale Lakes, FL",6d846b156371809f
69,"Avalon, NJ",5293d864481127c7
70,"Washington, DC",01fbe706f872cb32
71,"West Hollywood, CA",1927193c57f35d51
72,"New Hampshire, USA",226b21641df42460
73,"Lancaster, PA",0774aa7280ccd221
74,"Arlington, MA",47aff34722fae115
75,"North Bethesda, MD",d3c4d514e13810f3
76,"South Windham, CT",5fc3d39c8afab740
77,"San Jose, CA",7d62cffe6f98f349
78,"Georgia, USA",7142eb97ae21e839
79,"Virginia, USA",5635c19c2b5078d1
80,"Providence, RI",7b93be1d864cedbb
81,"Albany, NY",f4fcc0a81f274fa9
82,"Lakewood, CO",f7eb2fa2fea288b1
83,"Wooster, OH",459a2284d088a7dd
84,"Illinois, USA",f54a2170ff4b15f7
85,"San Bruno, CA",5358b6f78dd95ef6
86,"Sheboygan, WI",c7e3277182d3bc61
87,"Bexley, OH",d85013da290a04e7
88,"Covington, GA",005f284c5f674191
89,"Philadelphia, PA",e4a0d228eb6be76b
90,"Cleveland, OH",0eb9676d24b211f1
91,"Harrisburg, NC",2a3d450bbeac4817
92,"Mount Vernon, IA",586173eb47ed649b
93,"Houston, TX",1c69a67ad480e1b1
94,"Newton, MA",b76630ca2b2c4158
95,"Phoenix, AZ",5c62ffb0f0f3479d
96,"Souderton, PA",2e287fe0ec505144
97,"West Haven, CT",c783883e2edd7454
98,"Manchester, NH",5e6cc87c609e3a59
99,"Spring, TX",343ecdd7da8dfae0
100,"Schaumburg, IL",918c943e88cc3e5d
101,"Norwich, CT",ca059e12283afa1e
102,"Cochituate, MA",ad3f61e520e8f130
103,"Fairmount, NY",39bc5843268756ea
104,"Enterprise, NV",060f4bd6ea4a67db
105,"Danbury, CT",a5b6bdd8008412b1
106,"Superior, WI",7476e0af22ffc989
107,"Tampa, FL",dc62519fda13b4ec
108,"Harrisburg, PA",a318fb956f2b5413
109,"Fountainbleau, FL",07dbf3c95d1664ed
110,"Concord, NH",7b179e1b1fdd80d0
111,"Montgomeryville, PA",9171274e67fca00c
112,"Rhode Island, USA",6d50765616ee2e60
113,"Iowa, USA",3cd4c18d3615bbc9
114,"Vero Beach, FL",3cf05613c1dd6dbd
115,"Chicago, IL",1d9a5370a355ab0c
116,"Wilmington, NC",39533ab2b9aa5756
117,"Beacon Hill, Boston",09325c1fd9718930
118,"Waltham, MA",0633ab4aa27b0bf7
119,"Groton, CT",280ad9d1d1fe1d71
120,"Milwaukee, WI",2a93711775303f90
121,"Tustin Foothills, CA",ada257de46b97b43
122,"Vero Beach South, FL",d9afc07318e05de3
123,"Oceanside, CA",1cf657005480e70e
124,"Oxoboxo River, CT",30d797732a459a91
125,"Frisco, TX",27018faefa07e825
126,"Anaheim, CA",0c2e6999105f8070
127,"West Chester, PA",4a92538d368133d0
128,"Salem, OH",9a6076cfb4db0d71
129,"Delaware, USA",3f5897b87d2bf56c
130,"East Haven, CT",eef3c9f5ea16259a
131,"Old Saybrook Center, CT",ca192b5dd3c2aa7d
132,"Burlington, NC",52cd3346625199d1
133,"Meriden, CT",b5b8c8c3b9775063
134,"Cedro Abajo, Puerto Rico",b52b0d104a17d36c
135,"Raleigh, NC",161d2f18e3a0445a
136,"Roselle, NJ",888a254ab33a9e2e
137,"Minnesota, USA",9807c5c5f7a2c6ce
138,"Irving, TX",dce44ec49eb788f5
139,"Mobile, AL",d049033410e9e81b
140,"Chester, PA",d672a205589796f7
141,"Milledgeville, GA",accbd86fb69a0b88
142,"Maryland, USA",dea1eac2d7ef8878
143,"Agawam, MA",1853a23eb7615e2d
144,"Hartford, CT",61c225139f635563
145,"Oak Park, IL",c8b021ffd0c94ffc
146,"Palo Alto, CA",3ad0f706b3fa62a8
147,"Meadville, PA",ef02ac238bc2467c
148,"Stroudsburg, PA",9cab7614f95c7ca2
149,"Essex, CT",44d0bd906316a2f7
150,"Los Angeles, CA",3b77caf94bfc81fe
151,"Gastonia, NC",e7aa53e3e1531b99
152,"Jonesboro, AR",35189a8fcb82b788
153,"Wilkes-Barre Township, PA",6936593248300b99
154,"Woodbury, MN",8439c955de1f8036
155,"Cherry Valley, OH",861bcb0ba91897b0
156,"Corpus Christi, TX",a3d770a00f15bcb1
157,"Gardner, MA",f529ed8d70851f9e
158,"Norwood, MA",b7d826f55dca45e9
159,"Willimantic, CT",5d099b071739735d
160,"St Louis Park, MN",464221381fb3f7c1
161,"Berkeley, CA",5ef5b7f391e30aff
162,"Garland, TX",7c01d867b8e8c494
163,"Dallas, TX",18810aa5b43e76c7
164,"West Hartford, CT",485ebc6dbebdbf32
165,"Norwalk, CT",1cfa9ac27a1e93bd
166,"Maybrook, NY",7164fac70e02799c
167,"West Yarmouth, MA",67da3a59899225ce
168,"Michigan, USA",67d92742f1ebf307
169,"Alton, IL",5823c29f3d3e543d
170,"Pocatello, ID",d15336e5b45c79bb
171,"Rehoboth Beach, DE",4f512d0c98bf2004
172,"Florida, USA",4ec01c9dbc693497
173,"Cambridge, MA",8193d87541f11dfb
174,"Northampton, MA",c27aeb5a2089da3c
175,"West Virginia, USA",2d83c71ce16cd187
176,"Huntington Beach, CA",80eb17ffe368fc9a
177,"New Britain, CT",f080a098cad5b04d
178,"Lebanon, NH",7ad5ee3bb51bf311
179,"Franklin, MA",bedf37f15b396b2a
180,"Kansas, USA",27c45d804c777999
181,"Wyoming, USA",5669366953047e51
182,"Green Bay, WI",648f332371670aae
0,"Green Bay, WI",648f332371670aae
1,"Vermont, USA",9aa25269f04766ab
2,"Georgia, USA",7142eb97ae21e839
3,"New Hampshire, USA",226b21641df42460
4,"Villa Park, IL",088c56ad174b8e80
5,"Minnesota, USA",9807c5c5f7a2c6ce
6,"Kansas, USA",27c45d804c777999
7,"Washington, DC",01fbe706f872cb32
8,"Philadelphia, PA",e4a0d228eb6be76b
9,"Ridge, NY",1c3eb349fc6d3929
10,"Southern Pines, NC",63ca7806a3195a6b
11,"Harrisburg, PA",a318fb956f2b5413
12,"Mountain View, CA",b19a2cc5134b7e0a
13,"Pittsburgh, PA",946ccd22e1c9cda1
14,"Connecticut, USA",e86b380cfefcced5
15,"Spindale, NC",f713c5f9f5d40bb2
16,"Scituate, RI",31ef6a711ef7ade7
17,"Shawnee, OK",5fe4a6e65f0e6014
18,"Lenox, MA",d49e520e72d73339
19,"Massachusetts, USA",cd450c94084cbf9b
20,"Chicago, IL",1d9a5370a355ab0c
21,"North Carolina, USA",3b98b02fba3f9753
22,"Grand Rapids, MI",a81f9ed24c15d6af
23,"Burlington, VT",8f07721fe6eb5c41
24,"East Lyme, CT",df1a0d16103c9198
25,"Pennsylvania, USA",dd9c503d6c35364b
26,"Niantic, CT",6b24fd2834eaa53c
27,"Boston, MA",67b98f17fdcf20be
28,"Tampa, FL",dc62519fda13b4ec
29,"New York, USA",94965b2c45386f87
30,"Franklin, MA",bedf37f15b396b2a
31,"Brick, NJ",4d3dde5950659b1b
32,"Middletown, CT",8c814b789b5f7574
33,"Deep River, CT",0a3bbdd89f813953
34,"Norwich, CT",ca059e12283afa1e
35,"Pittsburg, KS",4ccacb29ffb3b3df
36,"Millis-Clicquot, MA",41e1318f5f23de60
37,"Norwalk, CT",1cfa9ac27a1e93bd
38,"West Haven, CT",c783883e2edd7454
39,"New York, NY",27485069891a7938
40,"Fairmount, NY",39bc5843268756ea
41,"Clearwater, FL",700eeb799fa55a4b
42,"Westport, CT",223bb92875fd221a
43,"Lincoln Park, NJ",2d0aad1cf0cf51f0
44,"Norfolk, VA",b004be67b9fd6d8f
45,"New Jersey, USA",65b4760a2b411e11
46,"Ohio, USA",de599025180e2ee7
47,"Orange City, IA",09f4d3a9db0a5321
48,"Virginia, USA",5635c19c2b5078d1
49,"New Britain, CT",f080a098cad5b04d
50,"Tennessee, USA",7f7d58e5229c6b6c
51,"North Versailles, PA",95dddb02df492768
52,"Danbury, CT",a5b6bdd8008412b1
53,"Queens, NY",b6ea2e341ba4356f
54,"Florida, USA",4ec01c9dbc693497
55,"Arcade, NY",73eab5353d0b36d8
56,"Tempe, AZ",7cb7440bcf83d464
57,"Washington, USA",bc3a38d3d5999b4b
58,"Saco, ME",3a03317ff1cedbf8
59,"Cumberland Mills, ME",78e1ed8c69df2490
60,"Arlington, VA",319ee7b36c9149da
61,"Arcata, CA",2ca541fefabe94d6
62,"Upper Hominy, NC",5488e0f6d05a326c
63,"Westland, MI",879dfee0187b884a
64,"Howell, NJ",9f86a4d531ffaae6
65,"New London, CT",6e9c054da607b539
66,"Dallas, TX",18810aa5b43e76c7
67,"Los Angeles, CA",3b77caf94bfc81fe
68,"Carbondale, IL",20d0abc87d11501a
69,"Pawcatuck, CT",c9cdbca03a00179b
70,"Missouri, USA",2526edd24c06e60c
71,"Iowa, USA",3cd4c18d3615bbc9
72,"Richmond, VA",3aa9e69505be326a
73,"Holt, MI",acdfa7edd1c52f4a
74,"Mount Laurel, NJ",8b7f1db0eefc14ea
75,"Edwardsville, IL",bd480515dd04af98
76,"Downers Grove, IL",6af99a29bfae42a2
77,"Lansing, MI",91eb113282d003a1
78,"Ormond Beach, FL",1e12587898ca9a9e
79,"Alabama, USA",288de3df481163e8
80,"Atlanta, GA",8173485c72e78ca5
81,"Fort Washington, MD",2b8ddd2fad48eea2
82,"State College, PA",22c613c36f32f0d1
83,"Maplewood, NJ",c8cc2f5f5fe306fa
84,"Branford, CT",524592edd4eff48a
85,"West Hartford, CT",485ebc6dbebdbf32
86,"Gilbert, AZ",89740a507c5cc082
87,"Naugatuck, CT",0dfd4d36fc892566
88,"Yonkers, NY",b87b05856ab8dbd8
89,"Miami, FL",04cb31bae3b3af93
90,"Baltimore, MD",c0b8e8dc81930292
91,"San Francisco, CA",5a110d312052166f
92,"Maine, USA",463f5d9615d7d1be
93,"Brookline, MA",13f1b1eadfb47f9b
94,"Minneapolis, MN",8e9665cec9370f0f
95,"Dayton, NJ",be8a4eeb22b509a6
96,"Sheboygan, WI",c7e3277182d3bc61
97,"Lindenwold, NJ",4cef7f5dee629816
98,"Grafton, OH",80de4ce684d4fb5c
99,"Omaha, NE",a84b808ce3f11719
100,"Portland, ME",34b5e468ea4e8110
101,"West Des Moines, IA",4a9aecc7ad6b85e6
102,"Neptune Beach, FL",303f3a49548d2c53
103,"Jacksonville Beach, FL",5e281c17a74c170f
104,"Agawam, MA",1853a23eb7615e2d
105,"Wichita, KS",1661ada9b2b18024
106,"New York, NY",30a0da20d373cdcb
107,"Providence, RI",7b93be1d864cedbb
108,"Woods Creek, WA",acf5faf660d9ed70
109,"Bridgeport, CT",7714f2c70ed66321
110,"Silver Spring, MD",6417871953fa5e86
111,"Archbold, OH",0dd71d500ab2d248
112,"San Jose, CA",7d62cffe6f98f349
113,"Detroit, MI",b463d3bd6064861b
114,"Rhode Island, USA",6d50765616ee2e60
115,"West Warwick, RI",4eb16cb0a07b90b7
116,"Leesburg, VA",594ec79d61a7f536
117,"West Village, Manhattan",23c1c5769cf6b42b
118,"Shreveport, LA",4ec71fc3f2579572
119,"Gaffney, SC",a3b5533ca11e0324
120,"Weston, MA",c72a2af2f5fb9a0f
121,"Orem, UT",2b7c3f70fbcee536
122,"New Brunswick, NJ",c47efae2a73aef75
123,"Jersey City, NJ",b046074b1030a44d
124,"Westmont, PA",d8c70f2bca39489e
125,"South Yarmouth, MA",9dded2a2bf6f959b
126,"Poughkeepsie, NY",abf8452ec690299f
127,"North East, MD",09bb74d6b79b921f
128,"Milwaukee, WI",2a93711775303f90
129,"Sacramento, CA",b71fac2ee9792cbe
130,"Parkway-South Sacramento, CA",e81cb71d67ec6689
131,"Marion, AR",6b8773a5ba64bfb9
132,"Kentucky, USA",6ffcf3b0b904bbcb
133,"Longview, WA",bc0e457d930c93b7
134,"Solvay, NY",a0501795ed164a24
135,"Des Moines, IA",1c67f9d9cbae7f69
136,"Nevada, USA",d374fb61a20fb74f
137,"Indiana, PA",d88a5def1d7e9609
138,"Uniontown, PA",ccdcfef06fb8aed5
139,"Flourtown, PA",c1e5bddd6cb22b02
140,"Valley View, PA",7c8a0c7f18c3277d
141,"Memphis, TN",f995a9bd45d4a867
142,"Levittown, NY",364a45c10832ed51
143,"North Providence, RI",e8a200ff880ed35b
144,"Manhattan, NY",086752cb03de1d5d
145,"Plymouth, MN",3eb9b911bea717c5
146,"Putnam, CT",63ee596b505c7ec9
147,"Columbus, OH",3df0e3eb1e91170b
148,"Oklahoma City, OK",9531d4e3bbafc09d
149,"Eugene, OR",54976b3de9047a50
150,"Bar Harbor, ME",0f14dd950665575c
151,"Quincy, MA",7948fec74f58e8cd
152,"Raleigh, NC",161d2f18e3a0445a
153,"Platteville, WI",059f63dcbdaebc22
154,"Nashville-Davidson balance, TN",40dbb737bfd3c29e
155,"San Diego, CA",a592bd6ceb1319f7
156,"South Carolina, USA",6057f1e35bcc6c20
0,"Levittown, NY",364a45c10832ed51
1,"New Hampshire, USA",226b21641df42460
2,"Iowa, USA",3cd4c18d3615bbc9
3,"Connecticut, USA",e86b380cfefcced5
4,"Sheboygan, WI",c7e3277182d3bc61
5,"Harrisburg, PA",a318fb956f2b5413
6,"Pretty Bayou, FL",a478833db7bfc4fa
7,"Massachusetts, USA",cd450c94084cbf9b
8,"Maine, USA",463f5d9615d7d1be
9,"Haddam, CT",2db812d47019a244
10,"Portland, ME",34b5e468ea4e8110
11,"Miller Place, NY",cd7c0e53b737ba45
12,"New London, CT",6e9c054da607b539
13,"San Diego, CA",a592bd6ceb1319f7
14,"Manhattan, NY",086752cb03de1d5d
15,"New Jersey, USA",65b4760a2b411e11
16,"Jefferson, VA",604651199ea5b10a
17,"Saratoga Springs, NY",d606af411edd5297
18,"Florida, USA",4ec01c9dbc693497
19,"West Haven, CT",c783883e2edd7454
20,"Boston, MA",67b98f17fdcf20be
21,"Springfield, MA",9f4583bf6dae13c4
22,"Paducah, KY",716a188f14ca331e
23,"Stratford, CT",9133850ec8827e0a
24,"Kalispell, MT",8598f8dca7729aae
25,"New York, NY",27485069891a7938
26,"Glasgow, KY",657542099f5d2459
27,"McDonough, GA",1a9ded63d1438aca
28,"Buzzards Bay, MA",3b271a7cb028d350
29,"Walkersville, MD",1dbc6e5616c4aefe
30,"New York, USA",94965b2c45386f87
31,"Pittsburgh, PA",946ccd22e1c9cda1
32,"Raleigh, NC",161d2f18e3a0445a
33,"Wisconsin, USA",7dc5c6d3bfb10ccc
34,"Logan, WV",a32eeae6f4c00864
35,"West Virginia, USA",2d83c71ce16cd187
36,"Ashland, OR",387221f842ada634
37,"Montville, CT",01aed0146c73b464
38,"Weston, MA",c72a2af2f5fb9a0f
39,"Chandler, AZ",52445186970bafb3
40,"Cambridge, MA",8193d87541f11dfb
41,"Alcoa, TN",4d8985c84a9115ae
42,"Los Angeles, CA",3b77caf94bfc81fe
43,"Mount Kisco, NY",8898efaeb359f85c
44,"Alton, IL",5823c29f3d3e543d
45,"Olympia, WA",375aa1ab4abd79b1
46,"Sacramento, CA",b71fac2ee9792cbe
47,"Front Royal, VA",172f8c423c3bad36
48,"Somers Point, NJ",8bf7db3bf4c574d7
49,"Homestead, FL",9519f2018bb6585b
50,"Norwich, CT",ca059e12283afa1e
51,"Silver Spring, MD",6417871953fa5e86
52,"Hurley, NY",d88ce73b3e6775e1
53,"Eustis, FL",e1ad088723f72290
54,"Georgia, USA",7142eb97ae21e839
55,"Chicago, IL",1d9a5370a355ab0c
56,"Braintree, MA",3846ebded61e1cc3
57,"Columbus, OH",3df0e3eb1e91170b
58,"East Riverdale, MD",2163e3af2838ce1c
59,"Philadelphia, PA",e4a0d228eb6be76b
60,"Pennsylvania, USA",dd9c503d6c35364b
61,"Rutland, MA",d0ee2c109e59c0b6
62,"Virginia, USA",5635c19c2b5078d1
63,"Meriden, CT",b5b8c8c3b9775063
64,"Canal Winchester, OH",c2ffda47cfe4cba5
65,"Stamford, CT",468bfe7c705fbc37
66,"Indiana, USA",1010ecfa7d3a40f8
67,"North Carolina, USA",3b98b02fba3f9753
68,"Palm Harbor, FL",c5a8a3c8523b835e
69,"Dunlap, IN",a2ca617a3fa43d67
70,"Reston, VA",ec212eb1116b92e2
71,"Atlanta, GA",8173485c72e78ca5
72,"Maryland, USA",dea1eac2d7ef8878
73,"Oregon, USA",df7fd3a3b9eff7ee
74,"San Antonio, TX",3df4f427b5a60fea
75,"Rhode Island, USA",6d50765616ee2e60
76,"Shasta Lake, CA",a72e3386f6af7fa8
77,"Stillwater, OK",d0287cda13b8d994
78,"Miami, FL",04cb31bae3b3af93
79,"Bar Harbor, ME",0f14dd950665575c
80,"Tampa, FL",dc62519fda13b4ec
81,"Portland, OR",ac88a4f17a51c7fc
82,"Knoxville, TN",6565298bcadb82a1
83,"Indianapolis city, IN",341e11496b6a6d06
84,"Ohio, USA",de599025180e2ee7
85,"Montpelier, VT",495a55057ac886b9
86,"Terryville, CT",e4672520890c5a58
87,"South Carolina, USA",6057f1e35bcc6c20
88,"Madison, WI",1903f27f0c4cfac9
89,"McAlpin-Wellborn, FL",f39014b07a16f50e
90,"Parsippany-Troy Hills, NJ",9c1ddcb136e41bc7
91,"Madison, WI",93e191cd736864c0
92,"Newton, MA",b76630ca2b2c4158
93,"Nesconset, NY",4b5ef31dc257594e
94,"Old Lyme, CT",c680a8772916a95b
95,"Folsom, CA",8eccead85cc1b6c0
96,"Archbold, OH",0dd71d500ab2d248
97,"Lanai City, HI",7a1f46f0851bcd6b
98,"Annapolis, MD",aa509e938179ea44
99,"Seattle, WA",f42a863798156617
100,"East Lyme, CT",df1a0d16103c9198
101,"Koreatown, Dallas",1eccca71a1bcbe6d
102,"Medary, WI",08aa8e213b7cc08f
103,"Lyme, CT",6403bec64f4507de
104,"Essex Village, CT",958883671729ed16
105,"St. Clair, OH",7d832d6952d45408
106,"Worcester, USA",68d29ab24d938022
107,"Pawtucket, RI",47623c4cf6ca7957
108,"Carmel, IN",eca35cbd75f0a1e6
109,"Seattle, WA",300bcc6e23a88361
110,"Spring, PA",a52ddd8264e83a49
111,"Jacksonville, AL",d5dbaf62e7106dc4
112,"Bellevue, OH",756d43f842b4e8fe
113,"Twin Rivers, NJ",ffa78d0861c780d7
114,"Texas, USA",e0060cda70f5f341
115,"Houston, TX",1c69a67ad480e1b1
116,"Pembroke, MA",582615df4c3e503e
117,"Wilmington, USA",1ecb9f540c14b6f0
118,"Broad Run, VA",0a0c5fadce900696
119,"Virgin Islands, USA",5cbb8116c1f9ceef
120,"Johnson City, NY",5058944fbc20ca35
121,"Paradise, NV",8fa6d7a33b83ef26
122,"Lake Ridge, VA",bd2c3c1743dc3dcf
123,"Auburn, NH",fd2c0499978d3598
124,"Vallejo, CA",7b5667de9caf1b92
125,"Sugarmill Woods, FL",b25bd5361f15a122
126,"Salem, CT",475b9ef00fb08765
127,"San Francisco, CA",5a110d312052166f
128,"Grandview Heights, OH",e36bb9317e000595
129,"San Lorenzo Valley, CA",a1473a181989d43a
130,"Fort Worth, TX",42e46bc3663a4b5f
131,"Tucson, AZ",e6a7d49161470b37
132,"Snow Hill, TN",c41c901288652d25
133,"Fitchburg, WI",7e979c3d5078c8d9
134,"La Crosse, WI",92d35b3ae0c97732
135,"Aventura, FL",b3eda928fff7bdff
136,"Rockland, MA",585fd861ae79f1bb
137,"Scottsdale, AZ",d1fa7567d7d3f5b1
138,"Lancaster, PA",0774aa7280ccd221
139,"Port Washington, WI",bca3a60efdcc82be
140,"Lindenwold, NJ",4cef7f5dee629816
141,"Indianapolis, IN",206837afe6e13d1c
142,"Worcester, MA",28db2dbc4240f0b2
143,"New Bedford, MA",7edcf088c38463fa
144,"Mount Laurel, NJ",8b7f1db0eefc14ea
145,"Appleton, WI",20b60eedd781650d
146,"Lyme, NH",6935990e6b0f97c6
147,"Salem, OR",c8022ca5114d7ea9
148,"Denton, TX",f77b0bf942a40070
149,"Santa Fe, NM",ebdd9f30d3abfc43
150,"Harvey, LA",337d304222d75060
151,"Tennessee, USA",7f7d58e5229c6b6c
152,"Minneapolis, MN",8e9665cec9370f0f
153,"Austin, TX",c3f37afa9efcf94b
154,"Clay, IN",6e5a226a0b9ef09a
155,"West Hartford, CT",485ebc6dbebdbf32
156,"Burbank, CA",b0b79caecef59fb5
157,"Chicopee, MA",1cacd95a1b3c5221
158,"Santa Clarita, CA",f9c0877820b7848a
159,"Washington, DC",01fbe706f872cb32
160,"Golden Gate, FL",0bc912edeeadc71a
161,"Concord, NH",1d7e15abac625a0f
162,"Niantic, CT",dfad3995f1a9eacd
163,"Fairfield, CT",c399cb1ab948bac0
164,"Linganore-Bartonsville, MD",5d479f2baf63b142
165,"Concord, CA",8004d2bebcc13e8c
166,"James Madison, VA",8c50e7aabda28f6b
167,"Middletown, CT",8c814b789b5f7574
168,"Johns Island, SC",8bff4da00463a1fc
169,"Upper Allen, PA",fff89693fa6d9a7d
170,"Orford, NH",7572053e2b505054
171,"Cherryland, CA",3b93b1d81c90ff1e
172,"Providence, RI",7b93be1d864cedbb
173,"Lincoln, NE",3af2a75dbeb10500
174,"Avon, CT",71f12ae7ba57411a
175,"Manchester, NH",5e6cc87c609e3a59
176,"Rockville, MD",8c88f07c8666389d
177,"Rye, NY",14768611e0e771cd
178,"Valley, VA",94005a0412a56bf6
179,"Queens, NY",b6ea2e341ba4356f
180,"Rocky Hill, CT",2f25fa2b6cabb434
181,"Phenix City, AL",66c034beedd48294
182,"Corvallis, OR",4da74513442e5fc5
183,"Nashville, TN",67eb74af40bb4766
184,"Toms River, NJ",259d4fab72f5d95c
185,"Leesburg, VA",594ec79d61a7f536
186,"Salt Lake City, UT",bd7c511e9f8bc5da
187,"Ottawa, WI",047e642058f70d25
188,"Newport East, RI",f9d00740fddaccf0
189,"Dormont, PA",5e48afd17a5c49d3
190,"Valdosta, GA",5e1c91065bc30991
191,"Westbrook, CT",d4ba0100cfd1a481
192,"Penfield, NY",34b1391fe8d17800
193,"Waukesha, WI",ce868cf1adf8c805
194,"Burlington, VT",8f07721fe6eb5c41
195,"Porterville, CA",daa5fcec75a430ae
196,"Bridgton, ME",6b83a0cd43c8a54c
197,"San Jose, CA",7d62cffe6f98f349
198,"Redwood City, CA",a409256339a7c6a1
199,"Upper Gwynedd, PA",0322d5d79f032f23
200,"Tenderloin, San Francisco",7ab4041072a386f6
201,"Chester, CT",ddcc8c53d1f330e3
202,"Brookline, MA",13f1b1eadfb47f9b
203,"Greenville, NY",9a770e2f6d6e1451
204,"Stanford, CA",ed0a823456907b4c
205,"Castleton, VT",e56b3a50e753d3b3
206,"McLean, VA",dc234665a759a05d
207,"Nelson, NY",4b7c33f767995bb3
208,"Glenside, PA",c912e672d14acc42
209,"Michigan, USA",67d92742f1ebf307
210,"Hartford, CT",61c225139f635563
211,"Harrisonburg, VA",fb7c1db180c09183
212,"Springfield, PA",2b622acc57380b8e
