Unnamed: 0,id,text,author_id,public_metrics,created_at,in_reply_to_user_id,conversation_id,reply_settings,source,referenced_tweets,context_annotations,entities,user,user_name,city,state,county,country
,1215067357078487047,@BrianRebellion @patiencehaileys @tayshirl No it’s not. I’m still treating my chronic Lyme. Fuck off.,74036766,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-01-09T00:26:47.000Z,1.204949357348475e+18,1214986979609370625,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1215055553459822593'}]",,"{'mentions': [{'start': 0, 'end': 15, 'username': 'BrianRebellion', 'id': '1204949357348474880'}, {'start': 16, 'end': 32, 'username': 'patiencehaileys', 'id': '894960429440659460'}, {'start': 33, 'end': 42, 'username': 'tayshirl', 'id': '1173575901562507265'}]}","{'location': 'Atlanta, GA', 'created_at': '2009-09-14T01:58:04.000Z', 'public_metrics': {'followers_count': 53, 'following_count': 289, 'tweet_count': 2344, 'listed_count': 0}, 'description': ""Ain't nobody got time for naps"", 'name': 'GraceFace', 'username': 'preachyourtruth'}",preachyourtruth,Atlanta,Georgia,Fulton County,United States
,1264497634804412419,"Beyond Lyme disease, there’s Rocky Mountain Spotted Fever, #Ehrlichiosis and #Anaplasmosis. Learn the symptoms and best treatments for these tick-borne illnesses here: https://t.co/qbqCFYoemG #lyme #RMSF #tickborne #health #wellness",1688681142,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}",2020-05-24T10:05:04.000Z,,1264497634804412419,everyone,Hootsuite Inc.,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}]","{'hashtags': [{'start': 59, 'end': 72, 'tag': 'Ehrlichiosis'}, {'start': 77, 'end': 90, 'tag': 'Anaplasmosis'}, {'start': 192, 'end': 197, 'tag': 'lyme'}, {'start': 198, 'end': 203, 'tag': 'RMSF'}, {'start': 204, 'end': 214, 'tag': 'tickborne'}, {'start': 215, 'end': 222, 'tag': 'health'}, {'start': 223, 'end': 232, 'tag': 'wellness'}], 'urls': [{'start': 168, 'end': 191, 'url': 'https://t.co/qbqCFYoemG', 'expanded_url': 'http://ow.ly/9QJ830lmgrJ', 'display_url': 'ow.ly/9QJ830lmgrJ'}]}","{'description': 'Best-Selling Author, Unlocking Lyme ~ Piecing together the puzzle of invisible illness after pulling myself out of a 10-year struggle with Chronic Lyme.', 'public_metrics': {'followers_count': 2655, 'following_count': 2134, 'tweet_count': 9307, 'listed_count': 76}, 'created_at': '2013-08-21T16:31:25.000Z', 'username': 'RawlsMD', 'name': 'Bill Rawls, MD', 'location': 'Raleigh, NC'}",RawlsMD,Raleigh,North Carolina,Wake County,United States
,1343590657038970880,Warming winters responsible for increased Lyme disease cases https://t.co/prbBQcax4d,1172583450743689217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-12-28T16:12:30.000Z,,1343590657038970880,everyone,WordPress.com,,,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/prbBQcax4d', 'expanded_url': 'https://techvati.com/warming-winters-responsible-for-increased-lyme-disease-cases/', 'display_url': 'techvati.com/warming-winter…'}]}","{'public_metrics': {'followers_count': 1, 'following_count': 11, 'tweet_count': 333, 'listed_count': 0}, 'description': 'TechVati was created with the major intention that it becomes a trustworthy and accurate platform for knowing about what is happening in the tech world.', 'username': 'TechVati', 'created_at': '2019-09-13T18:51:08.000Z', 'location': 'Los Angeles, CA', 'name': 'TechVati'}",TechVati,Los Angeles,California,Los Angeles County,United States
,1301587010369384448,"Little bug, big effects.  The symptoms and treatment of #LymeDisease. Learn more. https://t.co/eYbpAKaeEK https://t.co/a17g6xi7fE",29510771,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-09-03T18:25:00.000Z,,1301587010369384448,everyone,TweetDeck,,,"{'hashtags': [{'start': 56, 'end': 68, 'tag': 'LymeDisease'}], 'urls': [{'start': 82, 'end': 105, 'url': 'https://t.co/eYbpAKaeEK', 'expanded_url': 'https://bit.ly/2DB8Kuu', 'display_url': 'bit.ly/2DB8Kuu'}, {'start': 106, 'end': 129, 'url': 'https://t.co/a17g6xi7fE', 'expanded_url': 'https://twitter.com/MiriamHospital/status/1301587010369384448/photo/1', 'display_url': 'pic.twitter.com/a17g6xi7fE'}]}","{'public_metrics': {'followers_count': 4352, 'following_count': 1628, 'tweet_count': 22891, 'listed_count': 184}, 'created_at': '2009-04-07T18:38:34.000Z', 'name': 'Miriam Hospital', 'description': 'Delivering health with care.', 'username': 'MiriamHospital', 'location': 'Providence, RI'}",MiriamHospital,Providence,Rhode Island,Providence County,United States
,1272843985980178432,@psforpublius Lyme’s Disease,20369095,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2020-06-16T10:50:29.000Z,921164473.0,1272841752693653505,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1272843857361883138'}]",,"{'mentions': [{'start': 0, 'end': 13, 'username': 'psforpublius', 'id': '921164473'}]}","{'public_metrics': {'followers_count': 25236, 'following_count': 3846, 'tweet_count': 298679, 'listed_count': 432}, 'created_at': '2009-02-08T14:30:51.000Z', 'name': 'Matt Dawson', 'description': 'Artist. Twitter’s Pharmacist', 'username': 'SaintRPh', 'location': 'Pineville, Louisiana'}",SaintRPh,Pineville,Louisiana,Rapides Parish,United States
,1267070497776254976,Mosquitoes go away repel deer ticks or Lyme disease https://t.co/Keabqtk60E https://t.co/h6sJxXmkAU,81266371,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-05-31T12:28:42.000Z,,1267070497776254976,everyone,AvonSocial,,,"{'urls': [{'start': 52, 'end': 75, 'url': 'https://t.co/Keabqtk60E', 'expanded_url': 'http://go.youravon.com/3mgfr8', 'display_url': 'go.youravon.com/3mgfr8'}, {'start': 76, 'end': 99, 'url': 'https://t.co/h6sJxXmkAU', 'expanded_url': 'https://twitter.com/stacyannette33/status/1267070497776254976/photo/1', 'display_url': 'pic.twitter.com/h6sJxXmkAU'}]}","{'created_at': '2009-10-10T02:59:31.000Z', 'location': 'Houston, Texas', 'username': 'stacyannette33', 'name': 'Stacy Annette Martin', 'description': 'Fun Outgoing Hard-Working Disability Advocate who loves serving God  while making an Impact in my community.', 'public_metrics': {'followers_count': 286, 'following_count': 1031, 'tweet_count': 20149, 'listed_count': 11}}",stacyannette33,Houston,Texas,Harris County,United States
,1263906493566509061,Cheers! Best news of the week! #lyme #lymedisease #ticktest #lymewarrior https://t.co/oCFM4pmgUa,14328495,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-05-22T18:56:04.000Z,,1263906493566509061,everyone,Twitter Web App,"[{'type': 'quoted', 'id': '1263902932451446784'}]","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '982311422603313152', 'name': 'John Katko', 'description': 'US Representative John Katko (NY-24)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '982311422603313152', 'name': 'John Katko', 'description': 'US Representative John Katko (NY-24)'}}]","{'hashtags': [{'start': 31, 'end': 36, 'tag': 'lyme'}, {'start': 37, 'end': 49, 'tag': 'lymedisease'}, {'start': 50, 'end': 59, 'tag': 'ticktest'}, {'start': 60, 'end': 72, 'tag': 'lymewarrior'}], 'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/oCFM4pmgUa', 'expanded_url': 'https://twitter.com/Thangamani_Lab/status/1263902932451446784', 'display_url': 'twitter.com/Thangamani_Lab…'}]}","{'public_metrics': {'followers_count': 3586, 'following_count': 104, 'tweet_count': 16238, 'listed_count': 324}, 'created_at': '2008-04-08T01:39:46.000Z', 'description': 'Mom | Community builder | Women-owned biz advocate | #lymewarrior | Lover of tennis, tech & great #leadership. https://t.co/O7pOIBn9IU', 'name': 'Anne Messenger', 'location': 'Syracuse, NY', 'username': 'AnneMessenger'}",AnneMessenger,Syracuse,New York,Onondaga County,United States
,1227138538971553793,I hope you'll consider helping my friend in his fight against Lyme disease. Thank you. https://t.co/1FnXj0s5Nz,2775774522,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2020-02-11T07:53:21.000Z,,1227138538971553793,everyone,Twitter Web Client,,,"{'urls': [{'start': 87, 'end': 110, 'url': 'https://t.co/1FnXj0s5Nz', 'expanded_url': 'https://www.gofundme.com/f/help-stevie-nistor-beat-chronic-lyme-disease?utm_source=twitter&utm_medium=social&utm_campaign=m_pd+share-sheet', 'display_url': 'gofundme.com/f/help-stevie-…'}], 'annotations': [{'start': 62, 'end': 73, 'probability': 0.2712, 'type': 'Other', 'normalized_text': 'Lyme disease'}]}","{'description': 'Hammond and all things keys, jazz, prog, blues, and the art of music.', 'public_metrics': {'followers_count': 434, 'following_count': 371, 'tweet_count': 286, 'listed_count': 7}, 'created_at': '2014-08-28T05:45:21.000Z', 'username': 'b3groover', 'name': 'Jim Alfredson', 'location': 'Lansing, MI'}",b3groover,Lansing,Michigan,Ingham County,United States
,1242418909493460992,"Due to the COVID-19 pandemic, several OFAH events have been postponed or cancelled.

Included among those events is the OFAH Conference on Lyme Disease, originally scheduled for May. Read more details at https://t.co/YqL780Tp4N. 1/2 https://t.co/xc056LdyFZ",27648148,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2020-03-24T11:52:05.000Z,,1242418909493460992,everyone,Twitter Web App,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]","{'annotations': [{'start': 139, 'end': 150, 'probability': 0.606, 'type': 'Other', 'normalized_text': 'Lyme Disease'}], 'urls': [{'start': 204, 'end': 227, 'url': 'https://t.co/YqL780Tp4N', 'expanded_url': 'http://www.ofah.org/conference', 'display_url': 'ofah.org/conference'}, {'start': 233, 'end': 256, 'url': 'https://t.co/xc056LdyFZ', 'expanded_url': 'https://twitter.com/ofah/status/1242418909493460992/photo/1', 'display_url': 'pic.twitter.com/xc056LdyFZ'}]}","{'location': 'Ontario', 'username': 'ofah', 'public_metrics': {'followers_count': 11399, 'following_count': 782, 'tweet_count': 7988, 'listed_count': 157}, 'created_at': '2009-03-30T14:40:47.000Z', 'name': 'ofah', 'description': 'The Ontario Federation of Anglers and Hunters has a passion for conservation and the traditions of fishing and hunting.'}",ofah,Ontario,California,San Bernardino County,United States
,1266698173189423105,This has been my life since 2010 .10 yrs of pain.10 yrs of lathargicness. And STILL  LIVING THIS LIFE!WHEN DO WE GET FKN HELP? WHEN DO WE GET TAKING SERIOUSLY?  https://t.co/TmhiL6vjAj,220679432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2020-05-30T11:49:13.000Z,,1266698173189423105,everyone,Twitter for Android,,,"{'urls': [{'start': 161, 'end': 184, 'url': 'https://t.co/TmhiL6vjAj', 'expanded_url': 'https://www.health.com/condition/lyme-disease/tick-bite-chronic-lyme-disease-symptoms', 'display_url': 'health.com/condition/lyme…'}]}","{'location': 'Baltimore,md', 'username': 'chillpill1', 'public_metrics': {'followers_count': 92, 'following_count': 258, 'tweet_count': 6344, 'listed_count': 0}, 'created_at': '2010-11-28T14:35:44.000Z', 'name': 'shane shou', 'description': 'Chronic Lyme sufferer,,  cereal killer. proud dad of 5,grandpa of 2,husband of 1'}",chillpill1,Baltimore,Maryland,Baltimore City,United States
,1243297279341027328,"“Chinese virus” - Names Lyme and Ebola as diseases named after location. 

Ebola is not named after a place. 

Same for Lyme. 

Another lie.",980611,"{'retweet_count': 16, 'reply_count': 8, 'like_count': 61, 'quote_count': 0}",2020-03-26T22:02:25.000Z,980611.0,1243288881094516736,everyone,TweetDeck,"[{'type': 'replied_to', 'id': '1243288881094516736'}]","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]",,"{'public_metrics': {'followers_count': 59676, 'following_count': 4654, 'tweet_count': 466868, 'listed_count': 1897}, 'created_at': '2007-03-12T03:44:53.000Z', 'name': 'Karoli', 'description': 'Managing Editor, @CrooksandLiars , Co-host, @MOMocrats podcast https://t.co/stcCYdNfqm Likes are NOT endorsements #BlackLivesMatter', 'username': 'Karoli', 'location': 'Camarillo, CA'}",Karoli,Camarillo,California,Ventura County,United States
,1262444523638185985,"#MondayQuote from one of our patients. We hope you all have a great week! 💚

Call (202) 955-0003 to schedule your appointment with us today - We're here to help!

#LymeDisease #LymeWarrior #LymeAdvocate #ChooseLifeOverLyme #LymeDiseaseAwarenessMonth https://t.co/n5CoLWhBQK",894972140436553728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2020-05-18T18:06:44.000Z,,1262444523638185985,everyone,Twitter for Android,,,"{'hashtags': [{'start': 0, 'end': 12, 'tag': 'MondayQuote'}, {'start': 163, 'end': 175, 'tag': 'LymeDisease'}, {'start': 176, 'end': 188, 'tag': 'LymeWarrior'}, {'start': 189, 'end': 202, 'tag': 'LymeAdvocate'}, {'start': 203, 'end': 222, 'tag': 'ChooseLifeOverLyme'}, {'start': 223, 'end': 249, 'tag': 'LymeDiseaseAwarenessMonth'}], 'urls': [{'start': 250, 'end': 273, 'url': 'https://t.co/n5CoLWhBQK', 'expanded_url': 'https://twitter.com/JemsekClinic/status/1262444523638185985/photo/1', 'display_url': 'pic.twitter.com/n5CoLWhBQK'}]}","{'created_at': '2017-08-08T17:22:40.000Z', 'location': 'Washington, DC', 'public_metrics': {'followers_count': 513, 'following_count': 206, 'tweet_count': 380, 'listed_count': 2}, 'username': 'JemsekClinic', 'description': 'We are a destination infectious disease practice specializing in #LymeDisease and other tick borne illness #JSC #ChooseLifeOverLyme #JemsekProtocol', 'name': 'Jemsek Specialty Clinic'}",JemsekClinic,Washington,District of Columbia,District of Columbia,United States
,1374922693896593413,"Brand Effective, High-Quality Formulas. For over 25 years, Beyond Balance formulas have been used internationally by prominent holistic and Lyme-literate physicians https://t.co/yDGLigBNGD https://t.co/uvOj74u8yC",1321572209576476672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-03-25T03:14:49.000Z,,1374922693896593413,everyone,Twitter for iPhone,,,"{'urls': [{'start': 165, 'end': 188, 'url': 'https://t.co/yDGLigBNGD', 'expanded_url': 'https://Amritavitamin.com/shop-by-brand/b/beyond-balance.html', 'display_url': 'Amritavitamin.com/shop-by-brand/…'}, {'start': 189, 'end': 212, 'url': 'https://t.co/uvOj74u8yC', 'expanded_url': 'https://twitter.com/BallotVitamin/status/1374922693896593413/photo/1', 'display_url': 'pic.twitter.com/uvOj74u8yC'}, {'start': 189, 'end': 212, 'url': 'https://t.co/uvOj74u8yC', 'expanded_url': 'https://twitter.com/BallotVitamin/status/1374922693896593413/photo/1', 'display_url': 'pic.twitter.com/uvOj74u8yC'}, {'start': 189, 'end': 212, 'url': 'https://t.co/uvOj74u8yC', 'expanded_url': 'https://twitter.com/BallotVitamin/status/1374922693896593413/photo/1', 'display_url': 'pic.twitter.com/uvOj74u8yC'}, {'start': 189, 'end': 212, 'url': 'https://t.co/uvOj74u8yC', 'expanded_url': 'https://twitter.com/BallotVitamin/status/1374922693896593413/photo/1', 'display_url': 'pic.twitter.com/uvOj74u8yC'}]}","{'name': 'PickVitamin BT', 'location': 'Los Angeles, CA', 'description': 'offer quality supplements and vitamins https://t.co/KtcTr6XV8D or https://t.co/uhvP6mS6ma + https://t.co/katnhTrHm4 https://t.co/wTsqn7dnzr store', 'username': 'BallotVitamin', 'public_metrics': {'followers_count': 713, 'following_count': 4996, 'tweet_count': 2703, 'listed_count': 0}, 'created_at': '2020-10-28T21:59:31.000Z'}",BallotVitamin,Los Angeles,California,Los Angeles County,United States
,1403334149251928066,Lyme Disease-Carrying Ticks Are Turning Up On California's Beaches https://t.co/tX5qBIDbkd,951726582497988608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2021-06-11T12:51:48.000Z,,1403334149251928066,everyone,Twitter for Android,,,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/tX5qBIDbkd', 'expanded_url': 'https://www.npr.org/2021/06/11/1005391496/lyme-disease-carrying-ticks-are-turning-up-on-californias-beaches?sc=18&f=1001', 'display_url': 'npr.org/2021/06/11/100…'}], 'annotations': [{'start': 46, 'end': 55, 'probability': 0.9632, 'type': 'Place', 'normalized_text': 'California'}]}","{'created_at': '2018-01-12T08:04:34.000Z', 'location': 'Louisville, KY', 'username': 'JohnsonDelreo', 'name': 'Delreo Johnson', 'description': 'King of Kings, the Real Christ, the Messiah, Abba, Mahdi, YASHURA', 'public_metrics': {'followers_count': 1700, 'following_count': 4995, 'tweet_count': 126597, 'listed_count': 3}}",JohnsonDelreo,Louisville,Kentucky,Jefferson County,United States
,1462103075200536581,"First-Ever mRNA Vaccine for Lyme Disease Shows Promise in Guinea Pigs. 

Can’t wait for right wingers to roll around in ticks to own the libs https://t.co/J3bi1yd8jM",1006654709325680641,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-11-20T16:58:32.000Z,,1462103075200536581,everyone,Tweetbot for iΟS,,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]","{'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/J3bi1yd8jM', 'expanded_url': 'https://www.smithsonianmag.com/smart-news/first-ever-mrna-vaccine-for-lyme-disease-shows-promise-in-guinea-pigs-180979090/', 'display_url': 'smithsonianmag.com/smart-news/fir…'}]}","{'public_metrics': {'followers_count': 922, 'following_count': 373, 'tweet_count': 57631, 'listed_count': 7}, 'location': 'San Tan Valley, AZ', 'name': 'Robert Petersen', 'created_at': '2018-06-12T21:49:20.000Z', 'description': ""Old ass nerd. | He/Him | 👉 Made the 'Hey Siri I’m Getting Pulled Over' Shortcut | Space! 🚀 | 🇺🇸🏳️\u200d🌈🏳️\u200d⚧️"", 'username': 'Sonikku_a2'}",Sonikku_a2,San Tan Valley,Arizona,Pinal County,United States
,1403008327903285252,"If you are headed outdoors this weekend, make sure you do what you can to avoid these little jackwagons. 

#ticks #lymedisease #yuck

https://t.co/IRlsX8OxGZ",1969413866,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2021-06-10T15:17:06.000Z,,1403008327903285252,everyone,SocialNewsDesk,,,"{'urls': [{'start': 134, 'end': 157, 'url': 'https://t.co/IRlsX8OxGZ', 'expanded_url': 'https://www.959theriver.com/know-how-to-avoid-remove-ticks-if-you-are-planning-on-being-outdoors-this-weekend/', 'display_url': '959theriver.com/know-how-to-av…'}], 'hashtags': [{'start': 107, 'end': 113, 'tag': 'ticks'}, {'start': 114, 'end': 126, 'tag': 'lymedisease'}, {'start': 127, 'end': 132, 'tag': 'yuck'}]}","{'created_at': '2013-10-18T19:03:47.000Z', 'location': 'Aurora, IL', 'username': '959TheRiver', 'name': '95.9 The River', 'description': ""Rock n' Roll Favorites!"", 'public_metrics': {'followers_count': 1367, 'following_count': 641, 'tweet_count': 8001, 'listed_count': 18}}",959TheRiver,Aurora,Illinois,Kane County,United States
,1473760092684099585,"“Omicron causes sore throat, headaches, fatigue, and muscle pain…”

My Lyme and CFS every time I get a negative Covid test: https://t.co/mTaEX7IlvK https://t.co/5MWeDovdju",16339074,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 26, 'quote_count': 0}",2021-12-22T20:59:21.000Z,,1473760092684099585,everyone,Twitter for iPhone,"[{'type': 'quoted', 'id': '1473426012947902464'}]","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]","{'urls': [{'start': 124, 'end': 147, 'url': 'https://t.co/mTaEX7IlvK', 'expanded_url': 'https://twitter.com/laurasaurusrex/status/1473760092684099585/photo/1', 'display_url': 'pic.twitter.com/mTaEX7IlvK'}, {'start': 148, 'end': 171, 'url': 'https://t.co/5MWeDovdju', 'expanded_url': 'https://twitter.com/cat_elg/status/1473426012947902464', 'display_url': 'twitter.com/cat_elg/status…'}]}","{'created_at': '2008-09-17T23:21:35.000Z', 'username': 'laurasaurusrex', 'name': 'Lolo Haroutunian', 'description': 'Cinematographer & Creator of the RocketJump Film School, Lyme & CFS, Starfleet, nonbinary (they/them appreciated, she/her okay)', 'public_metrics': {'followers_count': 4728, 'following_count': 1949, 'tweet_count': 24415, 'listed_count': 76}, 'location': 'Los Angeles'}",laurasaurusrex,Los Angeles,California,Los Angeles County,United States
,1425986996883890177,Heading to FIP this weekend find me naked riding a Lyme disease infested deer around the meat rack carrying a bottle of tequila,25351280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 21, 'quote_count': 0}",2021-08-13T01:06:08.000Z,,1425986996883890177,everyone,Twitter for iPhone,,,,"{'public_metrics': {'followers_count': 1774, 'following_count': 875, 'tweet_count': 7751, 'listed_count': 2}, 'name': 'euro trash girl', 'created_at': '2009-03-19T18:06:43.000Z', 'description': '', 'username': 'britishvisiting', 'location': 'ny ny'}",britishvisiting,New York,New York,New York County,United States
,1427848231350906887,@daninphx @sandycreekmill @Chris_F_Carson @FillmoreWhite @Alex_on_A14 @moravec_tomas @BlainEillimatta @TomahawkVPhD @ale_battini @rapidgator99 @DanitaDay19 @harddie41 @richienrg @EarthsAngel555 @AngelosPantone @20manDan @Lisa41361016 @Sc0ttJenkins @Shnabbles @Mondiablue @ChrisMasseyFOIs @Shared_facts @immunotoxPhD @Housekeep3r @SPPShocked @KindrachukJason @HouseOfGab @sense_strand @xrptlrsem @JavRoJav @NorthernMarlin @Corax_The_Raven @mcfunny @harryetaylor Does it disprove that Lyme disease is caused by Borrelia burgdorferi?,1240416600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2021-08-18T04:22:01.000Z,41774871.0,1382122163663208460,everyone,Twitter for iPhone,"[{'type': 'replied_to', 'id': '1427845046154391553'}]",,"{'mentions': [{'start': 0, 'end': 9, 'username': 'daninphx', 'id': '41774871'}, {'start': 10, 'end': 25, 'username': 'sandycreekmill', 'id': '540318178'}, {'start': 26, 'end': 41, 'username': 'Chris_F_Carson', 'id': '3178688418'}, {'start': 42, 'end': 56, 'username': 'FillmoreWhite', 'id': '1310741627137339392'}, {'start': 57, 'end': 69, 'username': 'Alex_on_A14', 'id': '22395793'}, {'start': 70, 'end': 84, 'username': 'moravec_tomas', 'id': '1734947112'}, {'start': 85, 'end': 101, 'username': 'BlainEillimatta', 'id': '3985250716'}, {'start': 102, 'end': 115, 'username': 'TomahawkVPhD', 'id': '2504618876'}, {'start': 116, 'end': 128, 'username': 'ale_battini', 'id': '1265762242584338432'}, {'start': 129, 'end': 142, 'username': 'rapidgator99', 'id': '1066630143274303489'}, {'start': 143, 'end': 155, 'username': 'DanitaDay19', 'id': '1362589564737626118'}, {'start': 156, 'end': 166, 'username': 'harddie41', 'id': '1408895281488306177'}, {'start': 167, 'end': 177, 'username': 'richienrg', 'id': '49597638'}, {'start': 178, 'end': 193, 'username': 'EarthsAngel555', 'id': '2460428947'}, {'start': 194, 'end': 209, 'username': 'AngelosPantone', 'id': '1389988342083821568'}, {'start': 210, 'end': 219, 'username': '20manDan', 'id': '497513723'}, {'start': 220, 'end': 233, 'username': 'Lisa41361016', 'id': '1270315787295887360'}, {'start': 234, 'end': 247, 'username': 'Sc0ttJenkins', 'id': '2922771789'}, {'start': 248, 'end': 258, 'username': 'Shnabbles', 'id': '3156421233'}, {'start': 259, 'end': 270, 'username': 'Mondiablue', 'id': '38124709'}, {'start': 271, 'end': 287, 'username': 'ChrisMasseyFOIs', 'id': '1186011106290098177'}, {'start': 288, 'end': 301, 'username': 'Shared_facts', 'id': '1667135977'}, {'start': 302, 'end': 315, 'username': 'immunotoxPhD', 'id': '1117538458485055489'}, {'start': 316, 'end': 328, 'username': 'Housekeep3r', 'id': '924013657478004736'}, {'start': 341, 'end': 357, 'username': 'KindrachukJason', 'id': '1071978579934765061'}, {'start': 358, 'end': 369, 'username': 'HouseOfGab', 'id': '1369063850792816642'}, {'start': 370, 'end': 383, 'username': 'sense_strand', 'id': '4635227719'}, {'start': 384, 'end': 394, 'username': 'xrptlrsem', 'id': '35306642'}, {'start': 395, 'end': 404, 'username': 'JavRoJav', 'id': '1334689253377368065'}, {'start': 405, 'end': 420, 'username': 'NorthernMarlin', 'id': '239382975'}, {'start': 421, 'end': 437, 'username': 'Corax_The_Raven', 'id': '929030314751643648'}, {'start': 438, 'end': 446, 'username': 'mcfunny', 'id': '26307708'}, {'start': 447, 'end': 460, 'username': 'harryetaylor', 'id': '3302785661'}], 'annotations': [{'start': 509, 'end': 516, 'probability': 0.6361, 'type': 'Person', 'normalized_text': 'Borrelia'}]}","{'public_metrics': {'followers_count': 1007, 'following_count': 643, 'tweet_count': 24925, 'listed_count': 19}, 'created_at': '2013-03-04T03:51:59.000Z', 'description': ""Father/husband, Microbiologist, Protein Biochemist, Craft beer lover, Home-brewer, K-State Wildcats fan, EMAW, Viruses aren't exosomes"", 'name': 'K-State Turk', 'location': 'Kansas City', 'username': 'KStateTurk'}",KStateTurk,Kansas City,Kansas,Wyandotte County,United States
,1407103002515812358,Tics are worse here in Maine this year. To prevent Lyme disease take a look at their checklist. https://t.co/HAKKaEsNvG,1328462438681948160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2021-06-21T22:27:53.000Z,,1407103002515812358,everyone,Twitter for iPhone,,,"{'urls': [{'start': 96, 'end': 119, 'url': 'https://t.co/HAKKaEsNvG', 'expanded_url': 'https://twitter.com/RepublicanCory/status/1407103002515812358/photo/1', 'display_url': 'pic.twitter.com/HAKKaEsNvG'}], 'annotations': [{'start': 23, 'end': 27, 'probability': 0.8488, 'type': 'Place', 'normalized_text': 'Maine'}]}","{'username': 'RepublicanCory', 'description': 'Official Twitter Of Republican Cory Reynolds. Tweets Are my own NotEndorsements.🇺🇸A Proud American. cory.reynolds.waterville.me@gmail.com', 'public_metrics': {'followers_count': 1553, 'following_count': 1703, 'tweet_count': 10301, 'listed_count': 0}, 'created_at': '2020-11-16T22:18:32.000Z', 'name': 'Republican Cory Reynolds', 'location': 'Augusta, ME'}",RepublicanCory,Augusta,Maine,Kennebec County,United States
